GRUPO ECONÔMICO,VARIÁVEL,SERVIÇO,data,valor
algar,indicador de desempenho no atendimento (ida),SMP,2017-01,100.0
claro,indicador de desempenho no atendimento (ida),SMP,2017-01,83.28
nextel,indicador de desempenho no atendimento (ida),SMP,2017-01,0.0
oi,indicador de desempenho no atendimento (ida),SMP,2017-01,75.072
sercomtel,indicador de desempenho no atendimento (ida),SMP,2017-01,93.333
tim,indicador de desempenho no atendimento (ida),SMP,2017-01,69.936
vivo,indicador de desempenho no atendimento (ida),SMP,2017-01,79.626
algar,índice de reclamações,SMP,2017-01,0.132
claro,índice de reclamações,SMP,2017-01,0.534
nextel,índice de reclamações,SMP,2017-01,3.167
oi,índice de reclamações,SMP,2017-01,0.482
sercomtel,índice de reclamações,SMP,2017-01,0.069
tim,índice de reclamações,SMP,2017-01,0.801
vivo,índice de reclamações,SMP,2017-01,0.607
algar,quantidade de acessos em serviço,SMP,2017-01,1335830.0
claro,quantidade de acessos em serviço,SMP,2017-01,60169181.0
nextel,quantidade de acessos em serviço,SMP,2017-01,3468324.0
oi,quantidade de acessos em serviço,SMP,2017-01,41956070.0
sercomtel,quantidade de acessos em serviço,SMP,2017-01,72025.0
tim,quantidade de acessos em serviço,SMP,2017-01,62821808.0
vivo,quantidade de acessos em serviço,SMP,2017-01,73896211.0
algar,quantidade de reabertas,SMP,2017-01,13.0
claro,quantidade de reabertas,SMP,2017-01,2338.0
nextel,quantidade de reabertas,SMP,2017-01,1608.0
oi,quantidade de reabertas,SMP,2017-01,1812.0
sercomtel,quantidade de reabertas,SMP,2017-01,0.0
tim,quantidade de reabertas,SMP,2017-01,3874.0
vivo,quantidade de reabertas,SMP,2017-01,3526.0
algar,quantidade de reclamações,SMP,2017-01,176.0
claro,quantidade de reclamações,SMP,2017-01,32154.0
nextel,quantidade de reclamações,SMP,2017-01,10985.0
oi,quantidade de reclamações,SMP,2017-01,20218.0
sercomtel,quantidade de reclamações,SMP,2017-01,5.0
tim,quantidade de reclamações,SMP,2017-01,50338.0
vivo,quantidade de reclamações,SMP,2017-01,44890.0
algar,quantidade de reclamações no período,SMP,2017-01,632.0
claro,quantidade de reclamações no período,SMP,2017-01,87924.0
nextel,quantidade de reclamações no período,SMP,2017-01,28584.0
oi,quantidade de reclamações no período,SMP,2017-01,58010.0
sercomtel,quantidade de reclamações no período,SMP,2017-01,16.0
tim,quantidade de reclamações no período,SMP,2017-01,153244.0
vivo,quantidade de reclamações no período,SMP,2017-01,120498.0
algar,quantidade de respondidas,SMP,2017-01,176.0
claro,quantidade de respondidas,SMP,2017-01,31985.0
nextel,quantidade de respondidas,SMP,2017-01,9521.0
oi,quantidade de respondidas,SMP,2017-01,20189.0
sercomtel,quantidade de respondidas,SMP,2017-01,5.0
tim,quantidade de respondidas,SMP,2017-01,50328.0
vivo,quantidade de respondidas,SMP,2017-01,44848.0
algar,quantidade de sol. respondidas em até 5 dias,SMP,2017-01,160.0
claro,quantidade de sol. respondidas em até 5 dias,SMP,2017-01,27857.0
nextel,quantidade de sol. respondidas em até 5 dias,SMP,2017-01,8028.0
oi,quantidade de sol. respondidas em até 5 dias,SMP,2017-01,17049.0
sercomtel,quantidade de sol. respondidas em até 5 dias,SMP,2017-01,4.0
tim,quantidade de sol. respondidas em até 5 dias,SMP,2017-01,43191.0
vivo,quantidade de sol. respondidas em até 5 dias,SMP,2017-01,38170.0
algar,quantidade de sol. respondidas no período,SMP,2017-01,632.0
claro,quantidade de sol. respondidas no período,SMP,2017-01,87774.0
nextel,quantidade de sol. respondidas no período,SMP,2017-01,28343.0
oi,quantidade de sol. respondidas no período,SMP,2017-01,57889.0
sercomtel,quantidade de sol. respondidas no período,SMP,2017-01,16.0
tim,quantidade de sol. respondidas no período,SMP,2017-01,153233.0
vivo,quantidade de sol. respondidas no período,SMP,2017-01,120360.0
algar,taxa de reabertas,SMP,2017-01,7.386
claro,taxa de reabertas,SMP,2017-01,7.31
nextel,taxa de reabertas,SMP,2017-01,16.889
oi,taxa de reabertas,SMP,2017-01,8.975
sercomtel,taxa de reabertas,SMP,2017-01,0.0
tim,taxa de reabertas,SMP,2017-01,7.698
vivo,taxa de reabertas,SMP,2017-01,7.862
algar,taxa de respondidas em 5 dias úteis,SMP,2017-01,90.909
claro,taxa de respondidas em 5 dias úteis,SMP,2017-01,86.636
nextel,taxa de respondidas em 5 dias úteis,SMP,2017-01,73.081
oi,taxa de respondidas em 5 dias úteis,SMP,2017-01,84.326
sercomtel,taxa de respondidas em 5 dias úteis,SMP,2017-01,80.0
tim,taxa de respondidas em 5 dias úteis,SMP,2017-01,85.802
vivo,taxa de respondidas em 5 dias úteis,SMP,2017-01,85.03
algar,taxa de respondidas no período,SMP,2017-01,100.0
claro,taxa de respondidas no período,SMP,2017-01,99.829
nextel,taxa de respondidas no período,SMP,2017-01,99.157
oi,taxa de respondidas no período,SMP,2017-01,99.791
sercomtel,taxa de respondidas no período,SMP,2017-01,100.0
tim,taxa de respondidas no período,SMP,2017-01,99.993
vivo,taxa de respondidas no período,SMP,2017-01,99.885
algar,indicador de desempenho no atendimento (ida),SMP,2017-02,100.0
claro,indicador de desempenho no atendimento (ida),SMP,2017-02,86.025
nextel,indicador de desempenho no atendimento (ida),SMP,2017-02,0.0
oi,indicador de desempenho no atendimento (ida),SMP,2017-02,78.176
sercomtel,indicador de desempenho no atendimento (ida),SMP,2017-02,91.071
tim,indicador de desempenho no atendimento (ida),SMP,2017-02,77.555
vivo,indicador de desempenho no atendimento (ida),SMP,2017-02,87.22
algar,índice de reclamações,SMP,2017-02,0.097
claro,índice de reclamações,SMP,2017-02,0.48
nextel,índice de reclamações,SMP,2017-02,2.499
oi,índice de reclamações,SMP,2017-02,0.401
sercomtel,índice de reclamações,SMP,2017-02,0.098
tim,índice de reclamações,SMP,2017-02,0.649
vivo,índice de reclamações,SMP,2017-02,0.456
algar,quantidade de acessos em serviço,SMP,2017-02,1344684.0
claro,quantidade de acessos em serviço,SMP,2017-02,60216418.0
nextel,quantidade de acessos em serviço,SMP,2017-02,3459531.0
oi,quantidade de acessos em serviço,SMP,2017-02,42027840.0
sercomtel,quantidade de acessos em serviço,SMP,2017-02,71708.0
tim,quantidade de acessos em serviço,SMP,2017-02,62132232.0
vivo,quantidade de acessos em serviço,SMP,2017-02,73912571.0
algar,quantidade de reabertas,SMP,2017-02,9.0
claro,quantidade de reabertas,SMP,2017-02,2147.0
nextel,quantidade de reabertas,SMP,2017-02,1314.0
oi,quantidade de reabertas,SMP,2017-02,1709.0
sercomtel,quantidade de reabertas,SMP,2017-02,1.0
tim,quantidade de reabertas,SMP,2017-02,2999.0
vivo,quantidade de reabertas,SMP,2017-02,2360.0
algar,quantidade de reclamações,SMP,2017-02,130.0
claro,quantidade de reclamações,SMP,2017-02,28874.0
nextel,quantidade de reclamações,SMP,2017-02,8644.0
oi,quantidade de reclamações,SMP,2017-02,16846.0
sercomtel,quantidade de reclamações,SMP,2017-02,7.0
tim,quantidade de reclamações,SMP,2017-02,40318.0
vivo,quantidade de reclamações,SMP,2017-02,33675.0
algar,quantidade de reclamações no período,SMP,2017-02,618.0
claro,quantidade de reclamações no período,SMP,2017-02,90962.0
nextel,quantidade de reclamações no período,SMP,2017-02,29942.0
oi,quantidade de reclamações no período,SMP,2017-02,58705.0
sercomtel,quantidade de reclamações no período,SMP,2017-02,17.0
tim,quantidade de reclamações no período,SMP,2017-02,152871.0
vivo,quantidade de reclamações no período,SMP,2017-02,126681.0
algar,quantidade de respondidas,SMP,2017-02,130.0
claro,quantidade de respondidas,SMP,2017-02,28856.0
nextel,quantidade de respondidas,SMP,2017-02,5653.0
oi,quantidade de respondidas,SMP,2017-02,16777.0
sercomtel,quantidade de respondidas,SMP,2017-02,7.0
tim,quantidade de respondidas,SMP,2017-02,40204.0
vivo,quantidade de respondidas,SMP,2017-02,33669.0
algar,quantidade de sol. respondidas em até 5 dias,SMP,2017-02,116.0
claro,quantidade de sol. respondidas em até 5 dias,SMP,2017-02,24791.0
nextel,quantidade de sol. respondidas em até 5 dias,SMP,2017-02,4987.0
oi,quantidade de sol. respondidas em até 5 dias,SMP,2017-02,14109.0
sercomtel,quantidade de sol. respondidas em até 5 dias,SMP,2017-02,6.0
tim,quantidade de sol. respondidas em até 5 dias,SMP,2017-02,34359.0
vivo,quantidade de sol. respondidas em até 5 dias,SMP,2017-02,29121.0
algar,quantidade de sol. respondidas no período,SMP,2017-02,618.0
claro,quantidade de sol. respondidas no período,SMP,2017-02,90878.0
nextel,quantidade de sol. respondidas no período,SMP,2017-02,28905.0
oi,quantidade de sol. respondidas no período,SMP,2017-02,58438.0
sercomtel,quantidade de sol. respondidas no período,SMP,2017-02,17.0
tim,quantidade de sol. respondidas no período,SMP,2017-02,152869.0
vivo,quantidade de sol. respondidas no período,SMP,2017-02,126656.0
algar,taxa de reabertas,SMP,2017-02,6.923
claro,taxa de reabertas,SMP,2017-02,7.44
nextel,taxa de reabertas,SMP,2017-02,23.244
oi,taxa de reabertas,SMP,2017-02,10.187
sercomtel,taxa de reabertas,SMP,2017-02,14.286
tim,taxa de reabertas,SMP,2017-02,7.459
vivo,taxa de reabertas,SMP,2017-02,7.009
algar,taxa de respondidas em 5 dias úteis,SMP,2017-02,89.231
claro,taxa de respondidas em 5 dias úteis,SMP,2017-02,85.859
nextel,taxa de respondidas em 5 dias úteis,SMP,2017-02,57.693
oi,taxa de respondidas em 5 dias úteis,SMP,2017-02,83.753
sercomtel,taxa de respondidas em 5 dias úteis,SMP,2017-02,85.714
tim,taxa de respondidas em 5 dias úteis,SMP,2017-02,85.22
vivo,taxa de respondidas em 5 dias úteis,SMP,2017-02,86.477
algar,taxa de respondidas no período,SMP,2017-02,100.0
claro,taxa de respondidas no período,SMP,2017-02,99.908
nextel,taxa de respondidas no período,SMP,2017-02,96.537
oi,taxa de respondidas no período,SMP,2017-02,99.545
sercomtel,taxa de respondidas no período,SMP,2017-02,100.0
tim,taxa de respondidas no período,SMP,2017-02,99.999
vivo,taxa de respondidas no período,SMP,2017-02,99.98
algar,indicador de desempenho no atendimento (ida),SMP,2017-03,100.0
claro,indicador de desempenho no atendimento (ida),SMP,2017-03,81.562
nextel,indicador de desempenho no atendimento (ida),SMP,2017-03,0.0
oi,indicador de desempenho no atendimento (ida),SMP,2017-03,78.466
sercomtel,indicador de desempenho no atendimento (ida),SMP,2017-03,41.667
tim,indicador de desempenho no atendimento (ida),SMP,2017-03,70.607
vivo,indicador de desempenho no atendimento (ida),SMP,2017-03,83.852
algar,índice de reclamações,SMP,2017-03,0.124
claro,índice de reclamações,SMP,2017-03,0.569
nextel,índice de reclamações,SMP,2017-03,3.01
oi,índice de reclamações,SMP,2017-03,0.496
sercomtel,índice de reclamações,SMP,2017-03,0.07
tim,índice de reclamações,SMP,2017-03,0.788
vivo,índice de reclamações,SMP,2017-03,0.523
algar,quantidade de acessos em serviço,SMP,2017-03,1341166.0
claro,quantidade de acessos em serviço,SMP,2017-03,60236706.0
nextel,quantidade de acessos em serviço,SMP,2017-03,3354314.0
oi,quantidade de acessos em serviço,SMP,2017-03,42077986.0
sercomtel,quantidade de acessos em serviço,SMP,2017-03,71766.0
tim,quantidade de acessos em serviço,SMP,2017-03,61867606.0
vivo,quantidade de acessos em serviço,SMP,2017-03,73996842.0
algar,quantidade de reabertas,SMP,2017-03,13.0
claro,quantidade de reabertas,SMP,2017-03,2614.0
nextel,quantidade de reabertas,SMP,2017-03,1586.0
oi,quantidade de reabertas,SMP,2017-03,2240.0
sercomtel,quantidade de reabertas,SMP,2017-03,2.0
tim,quantidade de reabertas,SMP,2017-03,3742.0
vivo,quantidade de reabertas,SMP,2017-03,2895.0
algar,quantidade de reclamações,SMP,2017-03,166.0
claro,quantidade de reclamações,SMP,2017-03,34260.0
nextel,quantidade de reclamações,SMP,2017-03,10096.0
oi,quantidade de reclamações,SMP,2017-03,20868.0
sercomtel,quantidade de reclamações,SMP,2017-03,5.0
tim,quantidade de reclamações,SMP,2017-03,48743.0
vivo,quantidade de reclamações,SMP,2017-03,38698.0
algar,quantidade de reclamações no período,SMP,2017-03,542.0
claro,quantidade de reclamações no período,SMP,2017-03,90025.0
nextel,quantidade de reclamações no período,SMP,2017-03,29108.0
oi,quantidade de reclamações no período,SMP,2017-03,56082.0
sercomtel,quantidade de reclamações no período,SMP,2017-03,19.0
tim,quantidade de reclamações no período,SMP,2017-03,138232.0
vivo,quantidade de reclamações no período,SMP,2017-03,119433.0
algar,quantidade de respondidas,SMP,2017-03,166.0
claro,quantidade de respondidas,SMP,2017-03,34243.0
nextel,quantidade de respondidas,SMP,2017-03,8084.0
oi,quantidade de respondidas,SMP,2017-03,20780.0
sercomtel,quantidade de respondidas,SMP,2017-03,5.0
tim,quantidade de respondidas,SMP,2017-03,48737.0
vivo,quantidade de respondidas,SMP,2017-03,38692.0
algar,quantidade de sol. respondidas em até 5 dias,SMP,2017-03,147.0
claro,quantidade de sol. respondidas em até 5 dias,SMP,2017-03,29448.0
nextel,quantidade de sol. respondidas em até 5 dias,SMP,2017-03,6702.0
oi,quantidade de sol. respondidas em até 5 dias,SMP,2017-03,17797.0
sercomtel,quantidade de sol. respondidas em até 5 dias,SMP,2017-03,0.0
tim,quantidade de sol. respondidas em até 5 dias,SMP,2017-03,41614.0
vivo,quantidade de sol. respondidas em até 5 dias,SMP,2017-03,33260.0
algar,quantidade de sol. respondidas no período,SMP,2017-03,542.0
claro,quantidade de sol. respondidas no período,SMP,2017-03,90004.0
nextel,quantidade de sol. respondidas no período,SMP,2017-03,27429.0
oi,quantidade de sol. respondidas no período,SMP,2017-03,55891.0
sercomtel,quantidade de sol. respondidas no período,SMP,2017-03,19.0
tim,quantidade de sol. respondidas no período,SMP,2017-03,138229.0
vivo,quantidade de sol. respondidas no período,SMP,2017-03,119428.0
algar,taxa de reabertas,SMP,2017-03,7.831
claro,taxa de reabertas,SMP,2017-03,7.634
nextel,taxa de reabertas,SMP,2017-03,19.619
oi,taxa de reabertas,SMP,2017-03,10.78
sercomtel,taxa de reabertas,SMP,2017-03,40.0
tim,taxa de reabertas,SMP,2017-03,7.678
vivo,taxa de reabertas,SMP,2017-03,7.482
algar,taxa de respondidas em 5 dias úteis,SMP,2017-03,88.554
claro,taxa de respondidas em 5 dias úteis,SMP,2017-03,85.954
nextel,taxa de respondidas em 5 dias úteis,SMP,2017-03,66.383
oi,taxa de respondidas em 5 dias úteis,SMP,2017-03,85.284
sercomtel,taxa de respondidas em 5 dias úteis,SMP,2017-03,0.0
tim,taxa de respondidas em 5 dias úteis,SMP,2017-03,85.374
vivo,taxa de respondidas em 5 dias úteis,SMP,2017-03,85.948
algar,taxa de respondidas no período,SMP,2017-03,100.0
claro,taxa de respondidas no período,SMP,2017-03,99.977
nextel,taxa de respondidas no período,SMP,2017-03,94.232
oi,taxa de respondidas no período,SMP,2017-03,99.659
sercomtel,taxa de respondidas no período,SMP,2017-03,100.0
tim,taxa de respondidas no período,SMP,2017-03,99.998
vivo,taxa de respondidas no período,SMP,2017-03,99.996
algar,indicador de desempenho no atendimento (ida),SMP,2017-04,100.0
