GRUPO ECONÔMICO,VARIÁVEL,SERVIÇO,data,valor
algar,indicador de desempenho no atendimento (ida),STFC,2015-01,94.4444444444444
embratel,indicador de desempenho no atendimento (ida),STFC,2015-01,97.1749610391042
gvt,indicador de desempenho no atendimento (ida),STFC,2015-01,84.6896986058013
oi,indicador de desempenho no atendimento (ida),STFC,2015-01,44.5313372625639
sercomtel,indicador de desempenho no atendimento (ida),STFC,2015-01,93.4895833333333
tim,indicador de desempenho no atendimento (ida),STFC,2015-01,90.4375169300316
vivo,indicador de desempenho no atendimento (ida),STFC,2015-01,66.8396365234617
algar,índice de reclamações,STFC,2015-01,0.172523813262879
embratel,índice de reclamações,STFC,2015-01,0.461701402592249
gvt,índice de reclamações,STFC,2015-01,0.911170850191154
oi,índice de reclamações,STFC,2015-01,1.95457240728039
sercomtel,índice de reclamações,STFC,2015-01,0.216919739696312
tim,índice de reclamações,STFC,2015-01,0.704249390518863
vivo,índice de reclamações,STFC,2015-01,1.01760541191484
algar,quantidade de acessos em serviço,STFC,2015-01,904223.0
embratel,quantidade de acessos em serviço,STFC,2015-01,11693705.0
gvt,quantidade de acessos em serviço,STFC,2015-01,4596284.0
oi,quantidade de acessos em serviço,STFC,2015-01,15663784.0
sercomtel,quantidade de acessos em serviço,STFC,2015-01,225890.0
tim,quantidade de acessos em serviço,STFC,2015-01,556621.0
vivo,quantidade de acessos em serviço,STFC,2015-01,10378286.0
algar,quantidade de reabertas,STFC,2015-01,7.0
embratel,quantidade de reabertas,STFC,2015-01,383.0
gvt,quantidade de reabertas,STFC,2015-01,253.0
oi,quantidade de reabertas,STFC,2015-01,2384.0
sercomtel,quantidade de reabertas,STFC,2015-01,5.0
tim,quantidade de reabertas,STFC,2015-01,23.0
vivo,quantidade de reabertas,STFC,2015-01,766.0
algar,quantidade de reclamações,STFC,2015-01,156.0
embratel,quantidade de reclamações,STFC,2015-01,5399.0
gvt,quantidade de reclamações,STFC,2015-01,4188.0
oi,quantidade de reclamações,STFC,2015-01,30616.0
sercomtel,quantidade de reclamações,STFC,2015-01,49.0
tim,quantidade de reclamações,STFC,2015-01,392.0
vivo,quantidade de reclamações,STFC,2015-01,10561.0
algar,quantidade de reclamações no período,STFC,2015-01,481.0
embratel,quantidade de reclamações no período,STFC,2015-01,19598.0
gvt,quantidade de reclamações no período,STFC,2015-01,15783.0
oi,quantidade de reclamações no período,STFC,2015-01,120187.0
sercomtel,quantidade de reclamações no período,STFC,2015-01,126.0
tim,quantidade de reclamações no período,STFC,2015-01,1161.0
vivo,quantidade de reclamações no período,STFC,2015-01,37851.0
algar,quantidade de resolvidas,STFC,2015-01,156.0
embratel,quantidade de resolvidas,STFC,2015-01,5316.0
gvt,quantidade de resolvidas,STFC,2015-01,4141.0
oi,quantidade de resolvidas,STFC,2015-01,30518.0
sercomtel,quantidade de resolvidas,STFC,2015-01,48.0
tim,quantidade de resolvidas,STFC,2015-01,354.0
vivo,quantidade de resolvidas,STFC,2015-01,8945.0
algar,quantidade de sol. resolvidas em até 5 dias,STFC,2015-01,130.0
embratel,quantidade de sol. resolvidas em até 5 dias,STFC,2015-01,4634.0
gvt,quantidade de sol. resolvidas em até 5 dias,STFC,2015-01,3612.0
oi,quantidade de sol. resolvidas em até 5 dias,STFC,2015-01,20352.0
sercomtel,quantidade de sol. resolvidas em até 5 dias,STFC,2015-01,45.0
tim,quantidade de sol. resolvidas em até 5 dias,STFC,2015-01,342.0
vivo,quantidade de sol. resolvidas em até 5 dias,STFC,2015-01,7538.0
algar,quantidade de sol. resolvidas no período,STFC,2015-01,481.0
embratel,quantidade de sol. resolvidas no período,STFC,2015-01,19570.0
gvt,quantidade de sol. resolvidas no período,STFC,2015-01,15689.0
oi,quantidade de sol. resolvidas no período,STFC,2015-01,119704.0
sercomtel,quantidade de sol. resolvidas no período,STFC,2015-01,126.0
tim,quantidade de sol. resolvidas no período,STFC,2015-01,1161.0
vivo,quantidade de sol. resolvidas no período,STFC,2015-01,37570.0
algar,taxa de reabertas,STFC,2015-01,4.48717948717949
embratel,taxa de reabertas,STFC,2015-01,7.20466516177577
gvt,taxa de reabertas,STFC,2015-01,6.10963535377928
oi,taxa de reabertas,STFC,2015-01,7.81178320990891
sercomtel,taxa de reabertas,STFC,2015-01,10.4166666666667
tim,taxa de reabertas,STFC,2015-01,6.49717514124294
vivo,taxa de reabertas,STFC,2015-01,8.56344326439352
algar,taxa de resolvidas em 5 dias úteis,STFC,2015-01,83.3333333333333
embratel,taxa de resolvidas em 5 dias úteis,STFC,2015-01,85.8307093906279
gvt,taxa de resolvidas em 5 dias úteis,STFC,2015-01,86.2464183381089
oi,taxa de resolvidas em 5 dias úteis,STFC,2015-01,66.4750457277241
sercomtel,taxa de resolvidas em 5 dias úteis,STFC,2015-01,91.8367346938776
tim,taxa de resolvidas em 5 dias úteis,STFC,2015-01,87.2448979591837
vivo,taxa de resolvidas em 5 dias úteis,STFC,2015-01,71.3758166840261
algar,taxa de resolvidas no período,STFC,2015-01,100.0
embratel,taxa de resolvidas no período,STFC,2015-01,99.857
gvt,taxa de resolvidas no período,STFC,2015-01,99.404
oi,taxa de resolvidas no período,STFC,2015-01,99.598
sercomtel,taxa de resolvidas no período,STFC,2015-01,100.0
tim,taxa de resolvidas no período,STFC,2015-01,100.0
vivo,taxa de resolvidas no período,STFC,2015-01,99.258
algar,indicador de desempenho no atendimento (ida),STFC,2015-02,94.7530864197531
embratel,indicador de desempenho no atendimento (ida),STFC,2015-02,92.7707727877978
gvt,indicador de desempenho no atendimento (ida),STFC,2015-02,82.3687405322567
oi,indicador de desempenho no atendimento (ida),STFC,2015-02,26.1866301449773
sercomtel,indicador de desempenho no atendimento (ida),STFC,2015-02,100.0
tim,indicador de desempenho no atendimento (ida),STFC,2015-02,89.8612535315266
vivo,indicador de desempenho no atendimento (ida),STFC,2015-02,47.5552290050045
algar,índice de reclamações,STFC,2015-02,0.234654059080678
embratel,índice de reclamações,STFC,2015-02,0.62025217963928
gvt,índice de reclamações,STFC,2015-02,0.994725340838759
oi,índice de reclamações,STFC,2015-02,2.51495297134397
sercomtel,índice de reclamações,STFC,2015-02,0.251169236099082
tim,índice de reclamações,STFC,2015-02,0.724994872865043
vivo,índice de reclamações,STFC,2015-02,1.30852521394321
algar,quantidade de acessos em serviço,STFC,2015-02,920504.0
embratel,quantidade de acessos em serviço,STFC,2015-02,11733937.0
gvt,quantidade de acessos em serviço,STFC,2015-02,4627408.0
oi,quantidade de acessos em serviço,STFC,2015-02,16069883.0
sercomtel,quantidade de acessos em serviço,STFC,2015-02,230920.0
tim,quantidade de acessos em serviço,STFC,2015-02,555866.0
vivo,quantidade de acessos em serviço,STFC,2015-02,10570679.0
algar,quantidade de reabertas,STFC,2015-02,9.0
embratel,quantidade de reabertas,STFC,2015-02,448.0
gvt,quantidade de reabertas,STFC,2015-02,289.0
oi,quantidade de reabertas,STFC,2015-02,2202.0
sercomtel,quantidade de reabertas,STFC,2015-02,0.0
tim,quantidade de reabertas,STFC,2015-02,19.0
vivo,quantidade de reabertas,STFC,2015-02,871.0
algar,quantidade de reclamações,STFC,2015-02,216.0
embratel,quantidade de reclamações,STFC,2015-02,7278.0
gvt,quantidade de reclamações,STFC,2015-02,4603.0
oi,quantidade de reclamações,STFC,2015-02,40415.0
sercomtel,quantidade de reclamações,STFC,2015-02,58.0
tim,quantidade de reclamações,STFC,2015-02,403.0
vivo,quantidade de reclamações,STFC,2015-02,13832.0
algar,quantidade de reclamações no período,STFC,2015-02,453.0
embratel,quantidade de reclamações no período,STFC,2015-02,17313.0
gvt,quantidade de reclamações no período,STFC,2015-02,13493.0
oi,quantidade de reclamações no período,STFC,2015-02,101913.0
sercomtel,quantidade de reclamações no período,STFC,2015-02,130.0
tim,quantidade de reclamações no período,STFC,2015-02,1117.0
vivo,quantidade de reclamações no período,STFC,2015-02,32340.0
algar,quantidade de resolvidas,STFC,2015-02,215.0
embratel,quantidade de resolvidas,STFC,2015-02,7134.0
gvt,quantidade de resolvidas,STFC,2015-02,4292.0
oi,quantidade de resolvidas,STFC,2015-02,30891.0
sercomtel,quantidade de resolvidas,STFC,2015-02,56.0
tim,quantidade de resolvidas,STFC,2015-02,372.0
vivo,quantidade de resolvidas,STFC,2015-02,8850.0
algar,quantidade de sol. resolvidas em até 5 dias,STFC,2015-02,182.0
embratel,quantidade de sol. resolvidas em até 5 dias,STFC,2015-02,6192.0
gvt,quantidade de sol. resolvidas em até 5 dias,STFC,2015-02,3985.0
oi,quantidade de sol. resolvidas em até 5 dias,STFC,2015-02,23497.0
sercomtel,quantidade de sol. resolvidas em até 5 dias,STFC,2015-02,54.0
tim,quantidade de sol. resolvidas em até 5 dias,STFC,2015-02,346.0
vivo,quantidade de sol. resolvidas em até 5 dias,STFC,2015-02,8468.0
algar,quantidade de sol. resolvidas no período,STFC,2015-02,453.0
embratel,quantidade de sol. resolvidas no período,STFC,2015-02,17275.0
gvt,quantidade de sol. resolvidas no período,STFC,2015-02,13392.0
oi,quantidade de sol. resolvidas no período,STFC,2015-02,101370.0
sercomtel,quantidade de sol. resolvidas no período,STFC,2015-02,130.0
tim,quantidade de sol. resolvidas no período,STFC,2015-02,1115.0
vivo,quantidade de sol. resolvidas no período,STFC,2015-02,31205.0
algar,taxa de reabertas,STFC,2015-02,4.18604651162791
embratel,taxa de reabertas,STFC,2015-02,6.27978693580039
gvt,taxa de reabertas,STFC,2015-02,6.73345759552656
oi,taxa de reabertas,STFC,2015-02,7.12828979314363
sercomtel,taxa de reabertas,STFC,2015-02,0.0
tim,taxa de reabertas,STFC,2015-02,5.10752688172043
vivo,taxa de reabertas,STFC,2015-02,9.84180790960452
algar,taxa de resolvidas em 5 dias úteis,STFC,2015-02,84.2592592592593
embratel,taxa de resolvidas em 5 dias úteis,STFC,2015-02,85.078318219291
gvt,taxa de resolvidas em 5 dias úteis,STFC,2015-02,86.5739734955464
oi,taxa de resolvidas em 5 dias úteis,STFC,2015-02,58.1393047135964
sercomtel,taxa de resolvidas em 5 dias úteis,STFC,2015-02,93.1034482758621
tim,taxa de resolvidas em 5 dias úteis,STFC,2015-02,85.8560794044665
vivo,taxa de resolvidas em 5 dias úteis,STFC,2015-02,61.2203585887796
algar,taxa de resolvidas no período,STFC,2015-02,100.0
embratel,taxa de resolvidas no período,STFC,2015-02,99.781
gvt,taxa de resolvidas no período,STFC,2015-02,99.251
oi,taxa de resolvidas no período,STFC,2015-02,99.467
sercomtel,taxa de resolvidas no período,STFC,2015-02,100.0
tim,taxa de resolvidas no período,STFC,2015-02,99.821
vivo,taxa de resolvidas no período,STFC,2015-02,96.49
algar,indicador de desempenho no atendimento (ida),STFC,2015-03,88.5545785756447
embratel,indicador de desempenho no atendimento (ida),STFC,2015-03,80.7687904244964
gvt,indicador de desempenho no atendimento (ida),STFC,2015-03,64.3502498672445
oi,indicador de desempenho no atendimento (ida),STFC,2015-03,0.0
sercomtel,indicador de desempenho no atendimento (ida),STFC,2015-03,82.977207977208
tim,indicador de desempenho no atendimento (ida),STFC,2015-03,73.7391814781445
vivo,indicador de desempenho no atendimento (ida),STFC,2015-03,17.5833347848387
algar,índice de reclamações,STFC,2015-03,0.334539045253714
embratel,índice de reclamações,STFC,2015-03,0.83845611893529
gvt,índice de reclamações,STFC,2015-03,1.6433910047792
oi,índice de reclamações,STFC,2015-03,3.80971566795405
sercomtel,índice de reclamações,STFC,2015-03,0.30921061107747
tim,índice de reclamações,STFC,2015-03,1.3053894667868
vivo,índice de reclamações,STFC,2015-03,1.92510148478148
algar,quantidade de acessos em serviço,STFC,2015-03,923659.0
embratel,quantidade de acessos em serviço,STFC,2015-03,11731085.0
gvt,quantidade de acessos em serviço,STFC,2015-03,4669613.0
oi,quantidade de acessos em serviço,STFC,2015-03,16629325.0
sercomtel,quantidade de acessos em serviço,STFC,2015-03,232851.0
tim,quantidade de acessos em serviço,STFC,2015-03,390688.0
vivo,quantidade de acessos em serviço,STFC,2015-03,10540743.0
algar,quantidade de reabertas,STFC,2015-03,22.0
embratel,quantidade de reabertas,STFC,2015-03,663.0
gvt,quantidade de reabertas,STFC,2015-03,530.0
oi,quantidade de reabertas,STFC,2015-03,4824.0
