GRUPO ECONÔMICO,VARIÁVEL,SERVIÇO,data,valor
vivo,índice de reclamações,SMP,2013-03,0.294
claro,taxa de resolvidas em 5 dias úteis,SMP,2013-03,82.814
ctbc celular,taxa de resolvidas em 5 dias úteis,SMP,2013-03,91.815
oi celular,taxa de resolvidas em 5 dias úteis,SMP,2013-03,83.059
sercomtel celular,taxa de resolvidas em 5 dias úteis,SMP,2013-03,100.0
tim gsm,taxa de resolvidas em 5 dias úteis,SMP,2013-03,86.441
vivo,taxa de resolvidas em 5 dias úteis,SMP,2013-03,88.491
claro,taxa de reabertas,SMP,2013-03,7.736
ctbc celular,taxa de reabertas,SMP,2013-03,4.643
oi celular,taxa de reabertas,SMP,2013-03,11.72
sercomtel celular,taxa de reabertas,SMP,2013-03,0.0
tim gsm,taxa de reabertas,SMP,2013-03,7.865
vivo,taxa de reabertas,SMP,2013-03,4.722
tim gsm,taxa de resolvidas no período,SMP,2013-03,99.25
claro,taxa de resolvidas no período,SMP,2013-03,97.597
ctbc celular,taxa de resolvidas no período,SMP,2013-03,100.0
oi celular,taxa de resolvidas no período,SMP,2013-03,99.585
sercomtel celular,taxa de resolvidas no período,SMP,2013-03,100.0
vivo,taxa de resolvidas no período,SMP,2013-03,99.741
claro,indicador de desempenho no atendimento (ida),SMP,2013-04,80.444
ctbc celular,indicador de desempenho no atendimento (ida),SMP,2013-04,87.766
oi celular,indicador de desempenho no atendimento (ida),SMP,2013-04,65.911
sercomtel celular,indicador de desempenho no atendimento (ida),SMP,2013-04,100.0
tim gsm,indicador de desempenho no atendimento (ida),SMP,2013-04,92.05
vivo,indicador de desempenho no atendimento (ida),SMP,2013-04,93.85
claro,quantidade de reclamações,SMP,2013-04,31250.0
ctbc celular,quantidade de reclamações,SMP,2013-04,291.0
oi celular,quantidade de reclamações,SMP,2013-04,32078.0
sercomtel celular,quantidade de reclamações,SMP,2013-04,1.0
tim gsm,quantidade de reclamações,SMP,2013-04,25647.0
vivo,quantidade de reclamações,SMP,2013-04,24613.0
claro,quantidade de acessos em serviço,SMP,2013-04,66084450.0
ctbc celular,quantidade de acessos em serviço,SMP,2013-04,875020.0
oi celular,quantidade de acessos em serviço,SMP,2013-04,49649161.0
sercomtel celular,quantidade de acessos em serviço,SMP,2013-04,71265.0
tim gsm,quantidade de acessos em serviço,SMP,2013-04,71453175.0
vivo,quantidade de acessos em serviço,SMP,2013-04,76273300.0
claro,índice de reclamações,SMP,2013-04,0.473
ctbc celular,índice de reclamações,SMP,2013-04,0.333
oi celular,índice de reclamações,SMP,2013-04,0.646
sercomtel celular,índice de reclamações,SMP,2013-04,0.014
tim gsm,índice de reclamações,SMP,2013-04,0.359
vivo,índice de reclamações,SMP,2013-04,0.323
claro,taxa de resolvidas em 5 dias úteis,SMP,2013-04,82.282
ctbc celular,taxa de resolvidas em 5 dias úteis,SMP,2013-04,89.691
oi celular,taxa de resolvidas em 5 dias úteis,SMP,2013-04,84.266
sercomtel celular,taxa de resolvidas em 5 dias úteis,SMP,2013-04,100.0
tim gsm,taxa de resolvidas em 5 dias úteis,SMP,2013-04,85.784
vivo,taxa de resolvidas em 5 dias úteis,SMP,2013-04,87.958
claro,taxa de reabertas,SMP,2013-04,7.897
ctbc celular,taxa de reabertas,SMP,2013-04,8.935
oi celular,taxa de reabertas,SMP,2013-04,10.471
sercomtel celular,taxa de reabertas,SMP,2013-04,0.0
tim gsm,taxa de reabertas,SMP,2013-04,7.75
vivo,taxa de reabertas,SMP,2013-04,5.641
tim gsm,taxa de resolvidas no período,SMP,2013-04,99.354
claro,taxa de resolvidas no período,SMP,2013-04,99.22
ctbc celular,taxa de resolvidas no período,SMP,2013-04,100.0
oi celular,taxa de resolvidas no período,SMP,2013-04,99.601
sercomtel celular,taxa de resolvidas no período,SMP,2013-04,100.0
vivo,taxa de resolvidas no período,SMP,2013-04,99.548
claro,indicador de desempenho no atendimento (ida),SMP,2013-05,74.172
ctbc celular,indicador de desempenho no atendimento (ida),SMP,2013-05,95.95
oi celular,indicador de desempenho no atendimento (ida),SMP,2013-05,62.955
sercomtel celular,indicador de desempenho no atendimento (ida),SMP,2013-05,100.0
tim gsm,indicador de desempenho no atendimento (ida),SMP,2013-05,89.65
vivo,indicador de desempenho no atendimento (ida),SMP,2013-05,94.0
claro,quantidade de reclamações,SMP,2013-05,31094.0
ctbc celular,quantidade de reclamações,SMP,2013-05,251.0
oi celular,quantidade de reclamações,SMP,2013-05,33670.0
sercomtel celular,quantidade de reclamações,SMP,2013-05,1.0
tim gsm,quantidade de reclamações,SMP,2013-05,29317.0
vivo,quantidade de reclamações,SMP,2013-05,24321.0
claro,quantidade de acessos em serviço,SMP,2013-05,66516631.0
ctbc celular,quantidade de acessos em serviço,SMP,2013-05,893457.0
oi celular,quantidade de acessos em serviço,SMP,2013-05,49770893.0
sercomtel celular,quantidade de acessos em serviço,SMP,2013-05,68299.0
tim gsm,quantidade de acessos em serviço,SMP,2013-05,72016401.0
vivo,quantidade de acessos em serviço,SMP,2013-05,76097037.0
claro,índice de reclamações,SMP,2013-05,0.467
ctbc celular,índice de reclamações,SMP,2013-05,0.281
oi celular,índice de reclamações,SMP,2013-05,0.676
sercomtel celular,índice de reclamações,SMP,2013-05,0.015
tim gsm,índice de reclamações,SMP,2013-05,0.407
vivo,índice de reclamações,SMP,2013-05,0.32
claro,taxa de resolvidas em 5 dias úteis,SMP,2013-05,79.623
ctbc celular,taxa de resolvidas em 5 dias úteis,SMP,2013-05,93.625
oi celular,taxa de resolvidas em 5 dias úteis,SMP,2013-05,83.38
sercomtel celular,taxa de resolvidas em 5 dias úteis,SMP,2013-05,100.0
tim gsm,taxa de resolvidas em 5 dias úteis,SMP,2013-05,85.885
vivo,taxa de resolvidas em 5 dias úteis,SMP,2013-05,87.953
claro,taxa de reabertas,SMP,2013-05,9.097
ctbc celular,taxa de reabertas,SMP,2013-05,5.976
oi celular,taxa de reabertas,SMP,2013-05,12.328
sercomtel celular,taxa de reabertas,SMP,2013-05,0.0
tim gsm,taxa de reabertas,SMP,2013-05,7.575
vivo,taxa de reabertas,SMP,2013-05,5.805
tim gsm,taxa de resolvidas no período,SMP,2013-05,99.222
claro,taxa de resolvidas no período,SMP,2013-05,99.328
ctbc celular,taxa de resolvidas no período,SMP,2013-05,100.0
oi celular,taxa de resolvidas no período,SMP,2013-05,99.638
sercomtel celular,taxa de resolvidas no período,SMP,2013-05,100.0
vivo,taxa de resolvidas no período,SMP,2013-05,99.851
claro,indicador de desempenho no atendimento (ida),SMP,2013-06,76.133
ctbc celular,indicador de desempenho no atendimento (ida),SMP,2013-06,89.74
oi celular,indicador de desempenho no atendimento (ida),SMP,2013-06,62.575
sercomtel celular,indicador de desempenho no atendimento (ida),SMP,2013-06,100.0
tim gsm,indicador de desempenho no atendimento (ida),SMP,2013-06,93.0
vivo,indicador de desempenho no atendimento (ida),SMP,2013-06,94.9
claro,quantidade de reclamações,SMP,2013-06,28813.0
ctbc celular,quantidade de reclamações,SMP,2013-06,265.0
oi celular,quantidade de reclamações,SMP,2013-06,33209.0
sercomtel celular,quantidade de reclamações,SMP,2013-06,1.0
tim gsm,quantidade de reclamações,SMP,2013-06,24541.0
vivo,quantidade de reclamações,SMP,2013-06,22975.0
claro,quantidade de acessos em serviço,SMP,2013-06,66472435.0
ctbc celular,quantidade de acessos em serviço,SMP,2013-06,906884.0
oi celular,quantidade de acessos em serviço,SMP,2013-06,49708339.0
sercomtel celular,quantidade de acessos em serviço,SMP,2013-06,65452.0
tim gsm,quantidade de acessos em serviço,SMP,2013-06,72195067.0
vivo,quantidade de acessos em serviço,SMP,2013-06,76199586.0
claro,índice de reclamações,SMP,2013-06,0.433
ctbc celular,índice de reclamações,SMP,2013-06,0.292
oi celular,índice de reclamações,SMP,2013-06,0.668
sercomtel celular,índice de reclamações,SMP,2013-06,0.015
tim gsm,índice de reclamações,SMP,2013-06,0.34
vivo,índice de reclamações,SMP,2013-06,0.302
claro,taxa de resolvidas em 5 dias úteis,SMP,2013-06,83.448
ctbc celular,taxa de resolvidas em 5 dias úteis,SMP,2013-06,86.038
oi celular,taxa de resolvidas em 5 dias úteis,SMP,2013-06,82.7
sercomtel celular,taxa de resolvidas em 5 dias úteis,SMP,2013-06,100.0
tim gsm,taxa de resolvidas em 5 dias úteis,SMP,2013-06,85.791
vivo,taxa de resolvidas em 5 dias úteis,SMP,2013-06,87.225
claro,taxa de reabertas,SMP,2013-06,10.72
ctbc celular,taxa de reabertas,SMP,2013-06,9.057
oi celular,taxa de reabertas,SMP,2013-06,13.214
sercomtel celular,taxa de reabertas,SMP,2013-06,0.0
tim gsm,taxa de reabertas,SMP,2013-06,7.884
vivo,taxa de reabertas,SMP,2013-06,6.331
tim gsm,taxa de resolvidas no período,SMP,2013-06,99.1
claro,taxa de resolvidas no período,SMP,2013-06,99.414
ctbc celular,taxa de resolvidas no período,SMP,2013-06,100.0
oi celular,taxa de resolvidas no período,SMP,2013-06,99.539
sercomtel celular,taxa de resolvidas no período,SMP,2013-06,100.0
vivo,taxa de resolvidas no período,SMP,2013-06,99.91
claro,indicador de desempenho no atendimento (ida),SMP,2013-07,75.076
ctbc celular,indicador de desempenho no atendimento (ida),SMP,2013-07,93.15
oi celular,indicador de desempenho no atendimento (ida),SMP,2013-07,53.728
sercomtel celular,indicador de desempenho no atendimento (ida),SMP,2013-07,100.0
tim gsm,indicador de desempenho no atendimento (ida),SMP,2013-07,90.45
vivo,indicador de desempenho no atendimento (ida),SMP,2013-07,92.8
claro,quantidade de reclamações,SMP,2013-07,31123.0
ctbc celular,quantidade de reclamações,SMP,2013-07,311.0
oi celular,quantidade de reclamações,SMP,2013-07,41283.0
sercomtel celular,quantidade de reclamações,SMP,2013-07,2.0
tim gsm,quantidade de reclamações,SMP,2013-07,28437.0
vivo,quantidade de reclamações,SMP,2013-07,26332.0
claro,quantidade de acessos em serviço,SMP,2013-07,66676386.0
ctbc celular,quantidade de acessos em serviço,SMP,2013-07,923457.0
oi celular,quantidade de acessos em serviço,SMP,2013-07,49821610.0
sercomtel celular,quantidade de acessos em serviço,SMP,2013-07,61233.0
tim gsm,quantidade de acessos em serviço,SMP,2013-07,72677853.0
vivo,quantidade de acessos em serviço,SMP,2013-07,76588945.0
claro,índice de reclamações,SMP,2013-07,0.467
ctbc celular,índice de reclamações,SMP,2013-07,0.337
oi celular,índice de reclamações,SMP,2013-07,0.829
sercomtel celular,índice de reclamações,SMP,2013-07,0.033
tim gsm,índice de reclamações,SMP,2013-07,0.391
vivo,índice de reclamações,SMP,2013-07,0.344
claro,taxa de resolvidas em 5 dias úteis,SMP,2013-07,83.209
ctbc celular,taxa de resolvidas em 5 dias úteis,SMP,2013-07,89.068
oi celular,taxa de resolvidas em 5 dias úteis,SMP,2013-07,81.225
sercomtel celular,taxa de resolvidas em 5 dias úteis,SMP,2013-07,100.0
tim gsm,taxa de resolvidas em 5 dias úteis,SMP,2013-07,85.452
vivo,taxa de resolvidas em 5 dias úteis,SMP,2013-07,87.946
claro,taxa de reabertas,SMP,2013-07,9.563
ctbc celular,taxa de reabertas,SMP,2013-07,5.145
oi celular,taxa de reabertas,SMP,2013-07,13.702
sercomtel celular,taxa de reabertas,SMP,2013-07,0.0
tim gsm,taxa de reabertas,SMP,2013-07,7.706
vivo,taxa de reabertas,SMP,2013-07,5.179
tim gsm,taxa de resolvidas no período,SMP,2013-07,99.565
claro,taxa de resolvidas no período,SMP,2013-07,99.448
ctbc celular,taxa de resolvidas no período,SMP,2013-07,100.0
oi celular,taxa de resolvidas no período,SMP,2013-07,99.541
sercomtel celular,taxa de resolvidas no período,SMP,2013-07,100.0
vivo,taxa de resolvidas no período,SMP,2013-07,99.846
claro,indicador de desempenho no atendimento (ida),SMP,2013-08,80.951
ctbc celular,indicador de desempenho no atendimento (ida),SMP,2013-08,77.889
oi celular,indicador de desempenho no atendimento (ida),SMP,2013-08,61.825
sercomtel celular,indicador de desempenho no atendimento (ida),SMP,2013-08,91.667
tim gsm,indicador de desempenho no atendimento (ida),SMP,2013-08,89.3
vivo,indicador de desempenho no atendimento (ida),SMP,2013-08,91.1
claro,quantidade de reclamações,SMP,2013-08,29050.0
ctbc celular,quantidade de reclamações,SMP,2013-08,391.0
oi celular,quantidade de reclamações,SMP,2013-08,34188.0
sercomtel celular,quantidade de reclamações,SMP,2013-08,4.0
tim gsm,quantidade de reclamações,SMP,2013-08,30206.0
vivo,quantidade de reclamações,SMP,2013-08,29138.0
claro,quantidade de acessos em serviço,SMP,2013-08,67111046.0
ctbc celular,quantidade de acessos em serviço,SMP,2013-08,943802.0
oi celular,quantidade de acessos em serviço,SMP,2013-08,50048824.0
sercomtel celular,quantidade de acessos em serviço,SMP,2013-08,65054.0
tim gsm,quantidade de acessos em serviço,SMP,2013-08,72924141.0
vivo,quantidade de acessos em serviço,SMP,2013-08,77077639.0
claro,índice de reclamações,SMP,2013-08,0.433
ctbc celular,índice de reclamações,SMP,2013-08,0.414
oi celular,índice de reclamações,SMP,2013-08,0.683
sercomtel celular,índice de reclamações,SMP,2013-08,0.061
tim gsm,índice de reclamações,SMP,2013-08,0.414
vivo,índice de reclamações,SMP,2013-08,0.378
claro,taxa de resolvidas em 5 dias úteis,SMP,2013-08,85.077
ctbc celular,taxa de resolvidas em 5 dias úteis,SMP,2013-08,81.074
oi celular,taxa de resolvidas em 5 dias úteis,SMP,2013-08,81.736
sercomtel celular,taxa de resolvidas em 5 dias úteis,SMP,2013-08,75.0
tim gsm,taxa de resolvidas em 5 dias úteis,SMP,2013-08,85.351
vivo,taxa de resolvidas em 5 dias úteis,SMP,2013-08,86.169
claro,taxa de reabertas,SMP,2013-08,8.32
ctbc celular,taxa de reabertas,SMP,2013-08,8.163
oi celular,taxa de reabertas,SMP,2013-08,12.699
sercomtel celular,taxa de reabertas,SMP,2013-08,0.0
tim gsm,taxa de reabertas,SMP,2013-08,7.358
vivo,taxa de reabertas,SMP,2013-08,5.391
tim gsm,taxa de resolvidas no período,SMP,2013-08,99.45
claro,taxa de resolvidas no período,SMP,2013-08,98.9
ctbc celular,taxa de resolvidas no período,SMP,2013-08,99.879
oi celular,taxa de resolvidas no período,SMP,2013-08,100.0
sercomtel celular,taxa de resolvidas no período,SMP,2013-08,99.726
vivo,taxa de resolvidas no período,SMP,2013-08,99.485
claro,indicador de desempenho no atendimento (ida),SMP,2013-09,85.478
ctbc celular,indicador de desempenho no atendimento (ida),SMP,2013-09,87.091
oi celular,indicador de desempenho no atendimento (ida),SMP,2013-09,72.939
sercomtel celular,indicador de desempenho no atendimento (ida),SMP,2013-09,100.0
tim gsm,indicador de desempenho no atendimento (ida),SMP,2013-09,86.198
vivo,indicador de desempenho no atendimento (ida),SMP,2013-09,90.75
claro,quantidade de reclamações,SMP,2013-09,25175.0
ctbc celular,quantidade de reclamações,SMP,2013-09,335.0
oi celular,quantidade de reclamações,SMP,2013-09,29507.0
sercomtel celular,quantidade de reclamações,SMP,2013-09,4.0
tim gsm,quantidade de reclamações,SMP,2013-09,27018.0
vivo,quantidade de reclamações,SMP,2013-09,29485.0
claro,quantidade de acessos em serviço,SMP,2013-09,67432269.0
ctbc celular,quantidade de acessos em serviço,SMP,2013-09,959797.0
oi celular,quantidade de acessos em serviço,SMP,2013-09,50013301.0
sercomtel celular,quantidade de acessos em serviço,SMP,2013-09,63867.0
tim gsm,quantidade de acessos em serviço,SMP,2013-09,72892399.0
vivo,quantidade de acessos em serviço,SMP,2013-09,76614345.0
claro,índice de reclamações,SMP,2013-09,0.373
ctbc celular,índice de reclamações,SMP,2013-09,0.349
oi celular,índice de reclamações,SMP,2013-09,0.59
sercomtel celular,índice de reclamações,SMP,2013-09,0.063
tim gsm,índice de reclamações,SMP,2013-09,0.371
vivo,índice de reclamações,SMP,2013-09,0.385
claro,taxa de resolvidas em 5 dias úteis,SMP,2013-09,86.832
ctbc celular,taxa de resolvidas em 5 dias úteis,SMP,2013-09,90.448
oi celular,taxa de resolvidas em 5 dias úteis,SMP,2013-09,85.298
sercomtel celular,taxa de resolvidas em 5 dias úteis,SMP,2013-09,100.0
tim gsm,taxa de resolvidas em 5 dias úteis,SMP,2013-09,86.08
vivo,taxa de resolvidas em 5 dias úteis,SMP,2013-09,86.064
claro,taxa de reabertas,SMP,2013-09,9.395
ctbc celular,taxa de reabertas,SMP,2013-09,8.735
oi celular,taxa de reabertas,SMP,2013-09,12.098
sercomtel celular,taxa de reabertas,SMP,2013-09,0.0
tim gsm,taxa de reabertas,SMP,2013-09,8.404
vivo,taxa de reabertas,SMP,2013-09,6.678
tim gsm,taxa de resolvidas no período,SMP,2013-09,99.311
claro,taxa de resolvidas no período,SMP,2013-09,99.47
ctbc celular,taxa de resolvidas no período,SMP,2013-09,100.0
oi celular,taxa de resolvidas no período,SMP,2013-09,100.0
sercomtel celular,taxa de resolvidas no período,SMP,2013-09,99.587
vivo,taxa de resolvidas no período,SMP,2013-09,99.485
claro,indicador de desempenho no atendimento (ida),SMP,2013-10,83.662
ctbc celular,indicador de desempenho no atendimento (ida),SMP,2013-10,92.6
oi celular,indicador de desempenho no atendimento (ida),SMP,2013-10,71.572
sercomtel celular,indicador de desempenho no atendimento (ida),SMP,2013-10,100.0
tim gsm,indicador de desempenho no atendimento (ida),SMP,2013-10,90.15
vivo,indicador de desempenho no atendimento (ida),SMP,2013-10,91.85
claro,quantidade de reclamações,SMP,2013-10,27727.0
ctbc celular,quantidade de reclamações,SMP,2013-10,338.0
oi celular,quantidade de reclamações,SMP,2013-10,30935.0
sercomtel celular,quantidade de reclamações,SMP,2013-10,5.0
tim gsm,quantidade de reclamações,SMP,2013-10,29051.0
vivo,quantidade de reclamações,SMP,2013-10,28065.0
claro,quantidade de acessos em serviço,SMP,2013-10,67915035.0
ctbc celular,quantidade de acessos em serviço,SMP,2013-10,971428.0
oi celular,quantidade de acessos em serviço,SMP,2013-10,50100952.0
sercomtel celular,quantidade de acessos em serviço,SMP,2013-10,63546.0
tim gsm,quantidade de acessos em serviço,SMP,2013-10,73183060.0
vivo,quantidade de acessos em serviço,SMP,2013-10,77375110.0
claro,índice de reclamações,SMP,2013-10,0.408
ctbc celular,índice de reclamações,SMP,2013-10,0.348
oi celular,índice de reclamações,SMP,2013-10,0.617
sercomtel celular,índice de reclamações,SMP,2013-10,0.079
tim gsm,índice de reclamações,SMP,2013-10,0.397
vivo,índice de reclamações,SMP,2013-10,0.363
claro,taxa de resolvidas em 5 dias úteis,SMP,2013-10,86.702
ctbc celular,taxa de resolvidas em 5 dias úteis,SMP,2013-10,87.278
oi celular,taxa de resolvidas em 5 dias úteis,SMP,2013-10,85.253
sercomtel celular,taxa de resolvidas em 5 dias úteis,SMP,2013-10,100.0
tim gsm,taxa de resolvidas em 5 dias úteis,SMP,2013-10,85.839
vivo,taxa de resolvidas em 5 dias úteis,SMP,2013-10,85.765
claro,taxa de reabertas,SMP,2013-10,9.564
ctbc celular,taxa de reabertas,SMP,2013-10,7.44
oi celular,taxa de reabertas,SMP,2013-10,12.124
sercomtel celular,taxa de reabertas,SMP,2013-10,0.0
tim gsm,taxa de reabertas,SMP,2013-10,7.675
vivo,taxa de reabertas,SMP,2013-10,6.259
tim gsm,taxa de resolvidas no período,SMP,2013-10,99.273
claro,taxa de resolvidas no período,SMP,2013-10,99.435
ctbc celular,taxa de resolvidas no período,SMP,2013-10,100.0
oi celular,taxa de resolvidas no período,SMP,2013-10,100.0
sercomtel celular,taxa de resolvidas no período,SMP,2013-10,99.669
vivo,taxa de resolvidas no período,SMP,2013-10,99.495
claro,indicador de desempenho no atendimento (ida),SMP,2013-11,87.221
ctbc celular,indicador de desempenho no atendimento (ida),SMP,2013-11,82.158
oi celular,indicador de desempenho no atendimento (ida),SMP,2013-11,76.22
sercomtel celular,indicador de desempenho no atendimento (ida),SMP,2013-11,100.0
tim gsm,indicador de desempenho no atendimento (ida),SMP,2013-11,91.85
vivo,indicador de desempenho no atendimento (ida),SMP,2013-11,92.4
claro,quantidade de reclamações,SMP,2013-11,23335.0
ctbc celular,quantidade de reclamações,SMP,2013-11,323.0
oi celular,quantidade de reclamações,SMP,2013-11,27685.0
sercomtel celular,quantidade de reclamações,SMP,2013-11,6.0
tim gsm,quantidade de reclamações,SMP,2013-11,26490.0
vivo,quantidade de reclamações,SMP,2013-11,27344.0
claro,quantidade de acessos em serviço,SMP,2013-11,68255566.0
ctbc celular,quantidade de acessos em serviço,SMP,2013-11,986136.0
oi celular,quantidade de acessos em serviço,SMP,2013-11,50170493.0
sercomtel celular,quantidade de acessos em serviço,SMP,2013-11,62249.0
tim gsm,quantidade de acessos em serviço,SMP,2013-11,73013411.0
vivo,quantidade de acessos em serviço,SMP,2013-11,77661206.0
claro,índice de reclamações,SMP,2013-11,0.342
ctbc celular,índice de reclamações,SMP,2013-11,0.328
oi celular,índice de reclamações,SMP,2013-11,0.552
sercomtel celular,índice de reclamações,SMP,2013-11,0.096
tim gsm,índice de reclamações,SMP,2013-11,0.363
