GRUPO ECONÔMICO,VARIÁVEL,SERVIÇO,data,valor
net,taxa de resolvidas no período,SEAC,2013-01,99.754
oi tv,taxa de resolvidas no período,SEAC,2013-01,99.603
sky,taxa de resolvidas no período,SEAC,2013-01,99.249
telefônica vivo,taxa de resolvidas no período,SEAC,2013-01,99.048
viacabo,taxa de resolvidas no período,SEAC,2013-01,100.0
claro tv,indicador de desempenho no atendimento (ida),SEAC,2013-02,97.03
ctbc tv,indicador de desempenho no atendimento (ida),SEAC,2013-02,95.954
gvt,indicador de desempenho no atendimento (ida),SEAC,2013-02,23.982
net,indicador de desempenho no atendimento (ida),SEAC,2013-02,85.625
oi tv,indicador de desempenho no atendimento (ida),SEAC,2013-02,59.92
sky,indicador de desempenho no atendimento (ida),SEAC,2013-02,75.667
telefônica vivo,indicador de desempenho no atendimento (ida),SEAC,2013-02,82.6
viacabo,indicador de desempenho no atendimento (ida),SEAC,2013-02,59.019
claro tv,quantidade de reclamações,SEAC,2013-02,2734.0
ctbc tv,quantidade de reclamações,SEAC,2013-02,108.0
gvt,quantidade de reclamações,SEAC,2013-02,2264.0
net,quantidade de reclamações,SEAC,2013-02,4857.0
oi tv,quantidade de reclamações,SEAC,2013-02,2634.0
sky,quantidade de reclamações,SEAC,2013-02,7916.0
telefônica vivo,quantidade de reclamações,SEAC,2013-02,1006.0
viacabo,quantidade de reclamações,SEAC,2013-02,33.0
claro tv,número de assinantes,SEAC,2013-02,3242968.0
ctbc tv,número de assinantes,SEAC,2013-02,118296.0
gvt,número de assinantes,SEAC,2013-02,468223.0
net,número de assinantes,SEAC,2013-02,5468283.0
oi tv,número de assinantes,SEAC,2013-02,809160.0
sky,número de assinantes,SEAC,2013-02,5216679.0
telefônica vivo,número de assinantes,SEAC,2013-02,564857.0
viacabo,número de assinantes,SEAC,2013-02,108512.0
claro tv,índice de reclamações,SEAC,2013-02,0.843
ctbc tv,índice de reclamações,SEAC,2013-02,0.913
gvt,índice de reclamações,SEAC,2013-02,4.835
net,índice de reclamações,SEAC,2013-02,0.888
oi tv,índice de reclamações,SEAC,2013-02,3.255
sky,índice de reclamações,SEAC,2013-02,1.517
telefônica vivo,índice de reclamações,SEAC,2013-02,1.781
viacabo,índice de reclamações,SEAC,2013-02,0.304
claro tv,taxa de resolvidas em 5 dias úteis,SEAC,2013-02,85.918
ctbc tv,taxa de resolvidas em 5 dias úteis,SEAC,2013-02,92.593
gvt,taxa de resolvidas em 5 dias úteis,SEAC,2013-02,82.906
net,taxa de resolvidas em 5 dias úteis,SEAC,2013-02,83.673
oi tv,taxa de resolvidas em 5 dias úteis,SEAC,2013-02,86.067
sky,taxa de resolvidas em 5 dias úteis,SEAC,2013-02,86.71
telefônica vivo,taxa de resolvidas em 5 dias úteis,SEAC,2013-02,87.773
viacabo,taxa de resolvidas em 5 dias úteis,SEAC,2013-02,48.485
claro tv,taxa de reabertas,SEAC,2013-02,7.403
ctbc tv,taxa de reabertas,SEAC,2013-02,2.778
gvt,taxa de reabertas,SEAC,2013-02,9.489
net,taxa de reabertas,SEAC,2013-02,8.428
oi tv,taxa de reabertas,SEAC,2013-02,6.737
sky,taxa de reabertas,SEAC,2013-02,12.814
telefônica vivo,taxa de reabertas,SEAC,2013-02,7.207
viacabo,taxa de reabertas,SEAC,2013-02,38.095
claro tv,taxa de resolvidas no período,SEAC,2013-02,99.1
ctbc tv,taxa de resolvidas no período,SEAC,2013-02,100.0
gvt,taxa de resolvidas no período,SEAC,2013-02,100.0
net,taxa de resolvidas no período,SEAC,2013-02,99.583
oi tv,taxa de resolvidas no período,SEAC,2013-02,99.722
sky,taxa de resolvidas no período,SEAC,2013-02,98.51
telefônica vivo,taxa de resolvidas no período,SEAC,2013-02,99.839
viacabo,taxa de resolvidas no período,SEAC,2013-02,100.0
claro tv,indicador de desempenho no atendimento (ida),SEAC,2013-03,90.387
ctbc tv,indicador de desempenho no atendimento (ida),SEAC,2013-03,96.601
gvt,indicador de desempenho no atendimento (ida),SEAC,2013-03,24.907
net,indicador de desempenho no atendimento (ida),SEAC,2013-03,89.883
oi tv,indicador de desempenho no atendimento (ida),SEAC,2013-03,47.427
sky,indicador de desempenho no atendimento (ida),SEAC,2013-03,76.824
telefônica vivo,indicador de desempenho no atendimento (ida),SEAC,2013-03,85.13
viacabo,indicador de desempenho no atendimento (ida),SEAC,2013-03,82.564
claro tv,quantidade de reclamações,SEAC,2013-03,2857.0
ctbc tv,quantidade de reclamações,SEAC,2013-03,105.0
gvt,quantidade de reclamações,SEAC,2013-03,2381.0
net,quantidade de reclamações,SEAC,2013-03,5350.0
oi tv,quantidade de reclamações,SEAC,2013-03,3112.0
sky,quantidade de reclamações,SEAC,2013-03,9008.0
telefônica vivo,quantidade de reclamações,SEAC,2013-03,898.0
viacabo,quantidade de reclamações,SEAC,2013-03,44.0
claro tv,número de assinantes,SEAC,2013-03,3273023.0
ctbc tv,número de assinantes,SEAC,2013-03,120561.0
gvt,número de assinantes,SEAC,2013-03,486964.0
net,número de assinantes,SEAC,2013-03,5515176.0
oi tv,número de assinantes,SEAC,2013-03,840263.0
sky,número de assinantes,SEAC,2013-03,5258503.0
telefônica vivo,número de assinantes,SEAC,2013-03,555512.0
viacabo,número de assinantes,SEAC,2013-03,109777.0
claro tv,índice de reclamações,SEAC,2013-03,0.873
ctbc tv,índice de reclamações,SEAC,2013-03,0.871
gvt,índice de reclamações,SEAC,2013-03,4.889
net,índice de reclamações,SEAC,2013-03,0.97
oi tv,índice de reclamações,SEAC,2013-03,3.704
sky,índice de reclamações,SEAC,2013-03,1.713
telefônica vivo,índice de reclamações,SEAC,2013-03,1.617
viacabo,índice de reclamações,SEAC,2013-03,0.401
claro tv,taxa de resolvidas em 5 dias úteis,SEAC,2013-03,81.449
ctbc tv,taxa de resolvidas em 5 dias úteis,SEAC,2013-03,89.524
gvt,taxa de resolvidas em 5 dias úteis,SEAC,2013-03,70.391
net,taxa de resolvidas em 5 dias úteis,SEAC,2013-03,85.514
oi tv,taxa de resolvidas em 5 dias úteis,SEAC,2013-03,85.893
sky,taxa de resolvidas em 5 dias úteis,SEAC,2013-03,87.766
telefônica vivo,taxa de resolvidas em 5 dias úteis,SEAC,2013-03,89.198
viacabo,taxa de resolvidas em 5 dias úteis,SEAC,2013-03,81.818
claro tv,taxa de reabertas,SEAC,2013-03,7.499
ctbc tv,taxa de reabertas,SEAC,2013-03,7.619
gvt,taxa de reabertas,SEAC,2013-03,6.628
net,taxa de reabertas,SEAC,2013-03,8.311
oi tv,taxa de reabertas,SEAC,2013-03,8.952
sky,taxa de reabertas,SEAC,2013-03,10.914
telefônica vivo,taxa de reabertas,SEAC,2013-03,7.063
viacabo,taxa de reabertas,SEAC,2013-03,15.0
claro tv,taxa de resolvidas no período,SEAC,2013-03,99.105
ctbc tv,taxa de resolvidas no período,SEAC,2013-03,100.0
gvt,taxa de resolvidas no período,SEAC,2013-03,99.964
net,taxa de resolvidas no período,SEAC,2013-03,99.683
oi tv,taxa de resolvidas no período,SEAC,2013-03,99.642
sky,taxa de resolvidas no período,SEAC,2013-03,99.116
telefônica vivo,taxa de resolvidas no período,SEAC,2013-03,99.963
viacabo,taxa de resolvidas no período,SEAC,2013-03,99.0
claro tv,indicador de desempenho no atendimento (ida),SEAC,2013-04,96.529
ctbc tv,indicador de desempenho no atendimento (ida),SEAC,2013-04,95.617
gvt,indicador de desempenho no atendimento (ida),SEAC,2013-04,46.169
net,indicador de desempenho no atendimento (ida),SEAC,2013-04,96.188
oi tv,indicador de desempenho no atendimento (ida),SEAC,2013-04,52.019
sky,indicador de desempenho no atendimento (ida),SEAC,2013-04,79.737
telefônica vivo,indicador de desempenho no atendimento (ida),SEAC,2013-04,89.122
viacabo,indicador de desempenho no atendimento (ida),SEAC,2013-04,77.107
claro tv,quantidade de reclamações,SEAC,2013-04,2894.0
ctbc tv,quantidade de reclamações,SEAC,2013-04,118.0
gvt,quantidade de reclamações,SEAC,2013-04,1892.0
net,quantidade de reclamações,SEAC,2013-04,4971.0
oi tv,quantidade de reclamações,SEAC,2013-04,3231.0
sky,quantidade de reclamações,SEAC,2013-04,7591.0
telefônica vivo,quantidade de reclamações,SEAC,2013-04,722.0
viacabo,quantidade de reclamações,SEAC,2013-04,57.0
claro tv,número de assinantes,SEAC,2013-04,3305106.0
ctbc tv,número de assinantes,SEAC,2013-04,126215.0
gvt,número de assinantes,SEAC,2013-04,500958.0
net,número de assinantes,SEAC,2013-04,5537135.0
oi tv,número de assinantes,SEAC,2013-04,857313.0
sky,número de assinantes,SEAC,2013-04,5342814.0
telefônica vivo,número de assinantes,SEAC,2013-04,532033.0
viacabo,número de assinantes,SEAC,2013-04,111341.0
claro tv,índice de reclamações,SEAC,2013-04,0.876
ctbc tv,índice de reclamações,SEAC,2013-04,0.935
gvt,índice de reclamações,SEAC,2013-04,3.777
net,índice de reclamações,SEAC,2013-04,0.898
oi tv,índice de reclamações,SEAC,2013-04,3.769
sky,índice de reclamações,SEAC,2013-04,1.421
telefônica vivo,índice de reclamações,SEAC,2013-04,1.357
viacabo,índice de reclamações,SEAC,2013-04,0.512
claro tv,taxa de resolvidas em 5 dias úteis,SEAC,2013-04,86.524
ctbc tv,taxa de resolvidas em 5 dias úteis,SEAC,2013-04,97.458
gvt,taxa de resolvidas em 5 dias úteis,SEAC,2013-04,85.941
net,taxa de resolvidas em 5 dias úteis,SEAC,2013-04,86.824
oi tv,taxa de resolvidas em 5 dias úteis,SEAC,2013-04,86.32
sky,taxa de resolvidas em 5 dias úteis,SEAC,2013-04,86.813
telefônica vivo,taxa de resolvidas em 5 dias úteis,SEAC,2013-04,90.028
viacabo,taxa de resolvidas em 5 dias úteis,SEAC,2013-04,82.456
claro tv,taxa de reabertas,SEAC,2013-04,7.712
ctbc tv,taxa de reabertas,SEAC,2013-04,1.695
gvt,taxa de reabertas,SEAC,2013-04,9.164
net,taxa de reabertas,SEAC,2013-04,7.943
oi tv,taxa de reabertas,SEAC,2013-04,6.444
sky,taxa de reabertas,SEAC,2013-04,13.447
telefônica vivo,taxa de reabertas,SEAC,2013-04,5.285
viacabo,taxa de reabertas,SEAC,2013-04,27.273
claro tv,taxa de resolvidas no período,SEAC,2013-04,99.563
ctbc tv,taxa de resolvidas no período,SEAC,2013-04,100.0
gvt,taxa de resolvidas no período,SEAC,2013-04,100.0
net,taxa de resolvidas no período,SEAC,2013-04,99.855
oi tv,taxa de resolvidas no período,SEAC,2013-04,99.601
sky,taxa de resolvidas no período,SEAC,2013-04,99.054
telefônica vivo,taxa de resolvidas no período,SEAC,2013-04,99.964
viacabo,taxa de resolvidas no período,SEAC,2013-04,99.107
claro tv,indicador de desempenho no atendimento (ida),SEAC,2013-05,83.352
ctbc tv,indicador de desempenho no atendimento (ida),SEAC,2013-05,88.284
gvt,indicador de desempenho no atendimento (ida),SEAC,2013-05,56.1
net,indicador de desempenho no atendimento (ida),SEAC,2013-05,96.455
oi tv,indicador de desempenho no atendimento (ida),SEAC,2013-05,51.726
sky,indicador de desempenho no atendimento (ida),SEAC,2013-05,78.481
telefônica vivo,indicador de desempenho no atendimento (ida),SEAC,2013-05,86.027
viacabo,indicador de desempenho no atendimento (ida),SEAC,2013-05,79.22
claro tv,quantidade de reclamações,SEAC,2013-05,2787.0
ctbc tv,quantidade de reclamações,SEAC,2013-05,134.0
gvt,quantidade de reclamações,SEAC,2013-05,1632.0
net,quantidade de reclamações,SEAC,2013-05,4907.0
oi tv,quantidade de reclamações,SEAC,2013-05,3354.0
sky,quantidade de reclamações,SEAC,2013-05,7213.0
telefônica vivo,quantidade de reclamações,SEAC,2013-05,828.0
viacabo,quantidade de reclamações,SEAC,2013-05,65.0
claro tv,número de assinantes,SEAC,2013-05,3335332.0
ctbc tv,número de assinantes,SEAC,2013-05,124885.0
gvt,número de assinantes,SEAC,2013-05,516257.0
net,número de assinantes,SEAC,2013-05,5573333.0
oi tv,número de assinantes,SEAC,2013-05,885472.0
sky,número de assinantes,SEAC,2013-05,5212365.0
telefônica vivo,número de assinantes,SEAC,2013-05,531364.0
viacabo,número de assinantes,SEAC,2013-05,111892.0
claro tv,índice de reclamações,SEAC,2013-05,0.836
ctbc tv,índice de reclamações,SEAC,2013-05,1.073
gvt,índice de reclamações,SEAC,2013-05,3.161
net,índice de reclamações,SEAC,2013-05,0.88
oi tv,índice de reclamações,SEAC,2013-05,3.788
sky,índice de reclamações,SEAC,2013-05,1.384
telefônica vivo,índice de reclamações,SEAC,2013-05,1.558
viacabo,índice de reclamações,SEAC,2013-05,0.581
claro tv,taxa de resolvidas em 5 dias úteis,SEAC,2013-05,81.45
ctbc tv,taxa de resolvidas em 5 dias úteis,SEAC,2013-05,88.06
gvt,taxa de resolvidas em 5 dias úteis,SEAC,2013-05,88.358
net,taxa de resolvidas em 5 dias úteis,SEAC,2013-05,87.915
oi tv,taxa de resolvidas em 5 dias úteis,SEAC,2013-05,87.806
sky,taxa de resolvidas em 5 dias úteis,SEAC,2013-05,86.261
telefônica vivo,taxa de resolvidas em 5 dias úteis,SEAC,2013-05,88.285
viacabo,taxa de resolvidas em 5 dias úteis,SEAC,2013-05,80.0
claro tv,taxa de reabertas,SEAC,2013-05,8.34
ctbc tv,taxa de reabertas,SEAC,2013-05,8.333
gvt,taxa de reabertas,SEAC,2013-05,8.426
net,taxa de reabertas,SEAC,2013-05,6.538
oi tv,taxa de reabertas,SEAC,2013-05,5.953
sky,taxa de reabertas,SEAC,2013-05,12.95
telefônica vivo,taxa de reabertas,SEAC,2013-05,7.273
viacabo,taxa de reabertas,SEAC,2013-05,22.581
claro tv,taxa de resolvidas no período,SEAC,2013-05,98.802
ctbc tv,taxa de resolvidas no período,SEAC,2013-05,100.0
gvt,taxa de resolvidas no período,SEAC,2013-05,100.0
net,taxa de resolvidas no período,SEAC,2013-05,99.825
oi tv,taxa de resolvidas no período,SEAC,2013-05,99.878
sky,taxa de resolvidas no período,SEAC,2013-05,98.932
telefônica vivo,taxa de resolvidas no período,SEAC,2013-05,99.657
viacabo,taxa de resolvidas no período,SEAC,2013-05,99.248
claro tv,indicador de desempenho no atendimento (ida),SEAC,2013-06,97.095
ctbc tv,indicador de desempenho no atendimento (ida),SEAC,2013-06,96.824
gvt,indicador de desempenho no atendimento (ida),SEAC,2013-06,65.606
net,indicador de desempenho no atendimento (ida),SEAC,2013-06,98.055
oi tv,indicador de desempenho no atendimento (ida),SEAC,2013-06,55.079
sky,indicador de desempenho no atendimento (ida),SEAC,2013-06,71.911
telefônica vivo,indicador de desempenho no atendimento (ida),SEAC,2013-06,78.949
viacabo,indicador de desempenho no atendimento (ida),SEAC,2013-06,76.17
claro tv,quantidade de reclamações,SEAC,2013-06,2819.0
ctbc tv,quantidade de reclamações,SEAC,2013-06,108.0
gvt,quantidade de reclamações,SEAC,2013-06,1337.0
net,quantidade de reclamações,SEAC,2013-06,4367.0
oi tv,quantidade de reclamações,SEAC,2013-06,3175.0
sky,quantidade de reclamações,SEAC,2013-06,6581.0
telefônica vivo,quantidade de reclamações,SEAC,2013-06,1035.0
viacabo,quantidade de reclamações,SEAC,2013-06,73.0
claro tv,número de assinantes,SEAC,2013-06,3360527.0
ctbc tv,número de assinantes,SEAC,2013-06,126105.0
gvt,número de assinantes,SEAC,2013-06,530464.0
net,número de assinantes,SEAC,2013-06,5624483.0
oi tv,número de assinantes,SEAC,2013-06,889396.0
sky,número de assinantes,SEAC,2013-06,5167826.0
telefônica vivo,número de assinantes,SEAC,2013-06,512811.0
viacabo,número de assinantes,SEAC,2013-06,113968.0
claro tv,índice de reclamações,SEAC,2013-06,0.839
ctbc tv,índice de reclamações,SEAC,2013-06,0.856
gvt,índice de reclamações,SEAC,2013-06,2.52
net,índice de reclamações,SEAC,2013-06,0.776
oi tv,índice de reclamações,SEAC,2013-06,3.57
sky,índice de reclamações,SEAC,2013-06,1.273
telefônica vivo,índice de reclamações,SEAC,2013-06,2.018
viacabo,índice de reclamações,SEAC,2013-06,0.641
claro tv,taxa de resolvidas em 5 dias úteis,SEAC,2013-06,86.52
ctbc tv,taxa de resolvidas em 5 dias úteis,SEAC,2013-06,93.519
gvt,taxa de resolvidas em 5 dias úteis,SEAC,2013-06,89.678
net,taxa de resolvidas em 5 dias úteis,SEAC,2013-06,87.864
oi tv,taxa de resolvidas em 5 dias úteis,SEAC,2013-06,88.126
sky,taxa de resolvidas em 5 dias úteis,SEAC,2013-06,83.711
telefônica vivo,taxa de resolvidas em 5 dias úteis,SEAC,2013-06,89.372
viacabo,taxa de resolvidas em 5 dias úteis,SEAC,2013-06,64.384
claro tv,taxa de reabertas,SEAC,2013-06,7.561
ctbc tv,taxa de reabertas,SEAC,2013-06,4.63
gvt,taxa de reabertas,SEAC,2013-06,8.989
net,taxa de reabertas,SEAC,2013-06,6.306
oi tv,taxa de reabertas,SEAC,2013-06,5.685
sky,taxa de reabertas,SEAC,2013-06,13.859
telefônica vivo,taxa de reabertas,SEAC,2013-06,4.795
viacabo,taxa de reabertas,SEAC,2013-06,15.278
claro tv,taxa de resolvidas no período,SEAC,2013-06,99.229
ctbc tv,taxa de resolvidas no período,SEAC,2013-06,100.0
gvt,taxa de resolvidas no período,SEAC,2013-06,99.949
net,taxa de resolvidas no período,SEAC,2013-06,99.857
oi tv,taxa de resolvidas no período,SEAC,2013-06,99.753
sky,taxa de resolvidas no período,SEAC,2013-06,97.797
telefônica vivo,taxa de resolvidas no período,SEAC,2013-06,99.836
viacabo,taxa de resolvidas no período,SEAC,2013-06,98.795
claro tv,indicador de desempenho no atendimento (ida),SEAC,2013-07,95.094
ctbc tv,indicador de desempenho no atendimento (ida),SEAC,2013-07,84.609
gvt,indicador de desempenho no atendimento (ida),SEAC,2013-07,66.601
net,indicador de desempenho no atendimento (ida),SEAC,2013-07,96.901
oi tv,indicador de desempenho no atendimento (ida),SEAC,2013-07,46.757
sky,indicador de desempenho no atendimento (ida),SEAC,2013-07,75.022
telefônica vivo,indicador de desempenho no atendimento (ida),SEAC,2013-07,54.8
viacabo,indicador de desempenho no atendimento (ida),SEAC,2013-07,70.575
claro tv,quantidade de reclamações,SEAC,2013-07,3293.0
ctbc tv,quantidade de reclamações,SEAC,2013-07,166.0
gvt,quantidade de reclamações,SEAC,2013-07,1352.0
net,quantidade de reclamações,SEAC,2013-07,4820.0
oi tv,quantidade de reclamações,SEAC,2013-07,3699.0
sky,quantidade de reclamações,SEAC,2013-07,7421.0
telefônica vivo,quantidade de reclamações,SEAC,2013-07,1885.0
viacabo,quantidade de reclamações,SEAC,2013-07,94.0
claro tv,número de assinantes,SEAC,2013-07,3398637.0
ctbc tv,número de assinantes,SEAC,2013-07,126933.0
gvt,número de assinantes,SEAC,2013-07,544355.0
net,número de assinantes,SEAC,2013-07,5660955.0
oi tv,número de assinantes,SEAC,2013-07,899827.0
sky,número de assinantes,SEAC,2013-07,5226455.0
telefônica vivo,número de assinantes,SEAC,2013-07,525362.0
viacabo,número de assinantes,SEAC,2013-07,115159.0
claro tv,índice de reclamações,SEAC,2013-07,0.969
ctbc tv,índice de reclamações,SEAC,2013-07,1.308
gvt,índice de reclamações,SEAC,2013-07,2.484
net,índice de reclamações,SEAC,2013-07,0.851
oi tv,índice de reclamações,SEAC,2013-07,4.111
sky,índice de reclamações,SEAC,2013-07,1.42
telefônica vivo,índice de reclamações,SEAC,2013-07,3.588
viacabo,índice de reclamações,SEAC,2013-07,0.816
claro tv,taxa de resolvidas em 5 dias úteis,SEAC,2013-07,91.133
ctbc tv,taxa de resolvidas em 5 dias úteis,SEAC,2013-07,89.759
gvt,taxa de resolvidas em 5 dias úteis,SEAC,2013-07,87.722
net,taxa de resolvidas em 5 dias úteis,SEAC,2013-07,89.066
oi tv,taxa de resolvidas em 5 dias úteis,SEAC,2013-07,89.213
sky,taxa de resolvidas em 5 dias úteis,SEAC,2013-07,80.232
telefônica vivo,taxa de resolvidas em 5 dias úteis,SEAC,2013-07,88.753
viacabo,taxa de resolvidas em 5 dias úteis,SEAC,2013-07,72.34
claro tv,taxa de reabertas,SEAC,2013-07,6.961
ctbc tv,taxa de reabertas,SEAC,2013-07,8.434
gvt,taxa de reabertas,SEAC,2013-07,8.302
net,taxa de reabertas,SEAC,2013-07,5.134
oi tv,taxa de reabertas,SEAC,2013-07,5.0
sky,taxa de reabertas,SEAC,2013-07,10.47
telefônica vivo,taxa de reabertas,SEAC,2013-07,7.38
viacabo,taxa de reabertas,SEAC,2013-07,28.235
claro tv,taxa de resolvidas no período,SEAC,2013-07,99.165
ctbc tv,taxa de resolvidas no período,SEAC,2013-07,100.0
gvt,taxa de resolvidas no período,SEAC,2013-07,99.938
net,taxa de resolvidas no período,SEAC,2013-07,99.853
oi tv,taxa de resolvidas no período,SEAC,2013-07,99.631
sky,taxa de resolvidas no período,SEAC,2013-07,99.586
telefônica vivo,taxa de resolvidas no período,SEAC,2013-07,99.768
viacabo,taxa de resolvidas no período,SEAC,2013-07,100.0
claro tv,indicador de desempenho no atendimento (ida),SEAC,2013-08,89.846
ctbc tv,indicador de desempenho no atendimento (ida),SEAC,2013-08,87.23
gvt,indicador de desempenho no atendimento (ida),SEAC,2013-08,68.924
net,indicador de desempenho no atendimento (ida),SEAC,2013-08,97.168
oi tv,indicador de desempenho no atendimento (ida),SEAC,2013-08,52.329
sky,indicador de desempenho no atendimento (ida),SEAC,2013-08,76.988
telefônica vivo,indicador de desempenho no atendimento (ida),SEAC,2013-08,63.27
viacabo,indicador de desempenho no atendimento (ida),SEAC,2013-08,71.155
claro tv,quantidade de reclamações,SEAC,2013-08,3378.0
ctbc tv,quantidade de reclamações,SEAC,2013-08,140.0
gvt,quantidade de reclamações,SEAC,2013-08,1307.0
net,quantidade de reclamações,SEAC,2013-08,4903.0
oi tv,quantidade de reclamações,SEAC,2013-08,3446.0
sky,quantidade de reclamações,SEAC,2013-08,7633.0
telefônica vivo,quantidade de reclamações,SEAC,2013-08,1675.0
viacabo,quantidade de reclamações,SEAC,2013-08,68.0
claro tv,número de assinantes,SEAC,2013-08,3445852.0
ctbc tv,número de assinantes,SEAC,2013-08,128070.0
gvt,número de assinantes,SEAC,2013-08,564937.0
net,número de assinantes,SEAC,2013-08,5878511.0
oi tv,número de assinantes,SEAC,2013-08,919267.0
sky,número de assinantes,SEAC,2013-08,5252783.0
telefônica vivo,número de assinantes,SEAC,2013-08,551455.0
viacabo,número de assinantes,SEAC,2013-08,116981.0
claro tv,índice de reclamações,SEAC,2013-08,0.98
ctbc tv,índice de reclamações,SEAC,2013-08,1.093
gvt,índice de reclamações,SEAC,2013-08,2.314
net,índice de reclamações,SEAC,2013-08,0.834
oi tv,índice de reclamações,SEAC,2013-08,3.749
sky,índice de reclamações,SEAC,2013-08,1.453
telefônica vivo,índice de reclamações,SEAC,2013-08,3.037
viacabo,índice de reclamações,SEAC,2013-08,0.581
claro tv,taxa de resolvidas em 5 dias úteis,SEAC,2013-08,91.089
ctbc tv,taxa de resolvidas em 5 dias úteis,SEAC,2013-08,82.143
gvt,taxa de resolvidas em 5 dias úteis,SEAC,2013-08,83.55
net,taxa de resolvidas em 5 dias úteis,SEAC,2013-08,86.661
oi tv,taxa de resolvidas em 5 dias úteis,SEAC,2013-08,87.87
sky,taxa de resolvidas em 5 dias úteis,SEAC,2013-08,84.161
telefônica vivo,taxa de resolvidas em 5 dias úteis,SEAC,2013-08,89.433
viacabo,taxa de resolvidas em 5 dias úteis,SEAC,2013-08,72.059
claro tv,taxa de reabertas,SEAC,2013-08,8.116
ctbc tv,taxa de reabertas,SEAC,2013-08,6.838
gvt,taxa de reabertas,SEAC,2013-08,6.604
net,taxa de reabertas,SEAC,2013-08,5.788
oi tv,taxa de reabertas,SEAC,2013-08,5.328
sky,taxa de reabertas,SEAC,2013-08,8.602
telefônica vivo,taxa de reabertas,SEAC,2013-08,6.077
viacabo,taxa de reabertas,SEAC,2013-08,31.25
claro tv,taxa de resolvidas no período,SEAC,2013-08,99.258
ctbc tv,taxa de resolvidas no período,SEAC,2013-08,100.0
gvt,taxa de resolvidas no período,SEAC,2013-08,99.838
net,taxa de resolvidas no período,SEAC,2013-08,99.794
oi tv,taxa de resolvidas no período,SEAC,2013-08,99.658
sky,taxa de resolvidas no período,SEAC,2013-08,99.289
telefônica vivo,taxa de resolvidas no período,SEAC,2013-08,99.439
viacabo,taxa de resolvidas no período,SEAC,2013-08,99.567
claro tv,indicador de desempenho no atendimento (ida),SEAC,2013-09,89.963
ctbc tv,indicador de desempenho no atendimento (ida),SEAC,2013-09,89.223
