GRUPO ECONÔMICO,VARIÁVEL,SERVIÇO,data,valor
sky,taxa de respondidas em 5 dias úteis,SEAC,2019-01,85.88805277806412
vivo,taxa de respondidas em 5 dias úteis,SEAC,2019-01,85.65848214285714
algar,taxa de respondidas no período,SEAC,2019-01,100.0
claro,taxa de respondidas no período,SEAC,2019-01,71.854
net,taxa de respondidas no período,SEAC,2019-01,99.928
oi,taxa de respondidas no período,SEAC,2019-01,99.986
sky,taxa de respondidas no período,SEAC,2019-01,99.691
vivo,taxa de respondidas no período,SEAC,2019-01,99.868
algar,indicador de desempenho no atendimento (ida),SEAC,2019-02,83.52207007404111
claro,indicador de desempenho no atendimento (ida),SEAC,2019-02,42.145442228020464
net,indicador de desempenho no atendimento (ida),SEAC,2019-02,79.4785541345193
oi,indicador de desempenho no atendimento (ida),SEAC,2019-02,86.38198472846044
sky,indicador de desempenho no atendimento (ida),SEAC,2019-02,84.92480435140662
vivo,indicador de desempenho no atendimento (ida),SEAC,2019-02,80.58268288237389
algar,índice de reclamações,SEAC,2019-02,1.2019682229651054
claro,índice de reclamações,SEAC,2019-02,3.6336391554807848
net,índice de reclamações,SEAC,2019-02,1.9838939812562455
oi,índice de reclamações,SEAC,2019-02,1.5351709926500716
sky,índice de reclamações,SEAC,2019-02,1.6298877171585693
vivo,índice de reclamações,SEAC,2019-02,1.9121256126456978
algar,quantidade de acessos em serviço,SEAC,2019-02,79869.0
claro,quantidade de acessos em serviço,SEAC,2019-02,1457492.0
net,quantidade de acessos em serviço,SEAC,2019-02,6974163.0
oi,quantidade de acessos em serviço,SEAC,2019-02,1598519.0
sky,quantidade de acessos em serviço,SEAC,2019-02,5267234.0
vivo,quantidade de acessos em serviço,SEAC,2019-02,1534941.0
algar,quantidade de reabertas,SEAC,2019-02,7.0
claro,quantidade de reabertas,SEAC,2019-02,209.0
net,quantidade de reabertas,SEAC,2019-02,1020.0
oi,quantidade de reabertas,SEAC,2019-02,192.0
sky,quantidade de reabertas,SEAC,2019-02,660.0
vivo,quantidade de reabertas,SEAC,2019-02,198.0
algar,quantidade de reclamações,SEAC,2019-02,96.0
claro,quantidade de reclamações,SEAC,2019-02,5296.0
net,quantidade de reclamações,SEAC,2019-02,13836.0
oi,quantidade de reclamações,SEAC,2019-02,2454.0
sky,quantidade de reclamações,SEAC,2019-02,8585.0
vivo,quantidade de reclamações,SEAC,2019-02,2935.0
algar,quantidade de reclamações no período,SEAC,2019-02,356.0
claro,quantidade de reclamações no período,SEAC,2019-02,22478.0
net,quantidade de reclamações no período,SEAC,2019-02,37370.0
oi,quantidade de reclamações no período,SEAC,2019-02,7461.0
sky,quantidade de reclamações no período,SEAC,2019-02,26285.0
vivo,quantidade de reclamações no período,SEAC,2019-02,9003.0
algar,quantidade de respondidas,SEAC,2019-02,96.0
claro,quantidade de respondidas,SEAC,2019-02,3666.0
net,quantidade de respondidas,SEAC,2019-02,13067.0
oi,quantidade de respondidas,SEAC,2019-02,2434.0
sky,quantidade de respondidas,SEAC,2019-02,8583.0
vivo,quantidade de respondidas,SEAC,2019-02,2935.0
algar,quantidade de sol. respondidas em até 5 dias,SEAC,2019-02,73.0
claro,quantidade de sol. respondidas em até 5 dias,SEAC,2019-02,3397.0
net,quantidade de sol. respondidas em até 5 dias,SEAC,2019-02,11835.0
oi,quantidade de sol. respondidas em até 5 dias,SEAC,2019-02,2092.0
sky,quantidade de sol. respondidas em até 5 dias,SEAC,2019-02,7336.0
vivo,quantidade de sol. respondidas em até 5 dias,SEAC,2019-02,2503.0
algar,quantidade de sol. respondidas no período,SEAC,2019-02,356.0
claro,quantidade de sol. respondidas no período,SEAC,2019-02,22457.0
net,quantidade de sol. respondidas no período,SEAC,2019-02,37318.0
oi,quantidade de sol. respondidas no período,SEAC,2019-02,7441.0
sky,quantidade de sol. respondidas no período,SEAC,2019-02,26206.0
vivo,quantidade de sol. respondidas no período,SEAC,2019-02,8983.0
algar,taxa de reabertas,SEAC,2019-02,7.291666666666667
claro,taxa de reabertas,SEAC,2019-02,5.701036552100382
net,taxa de reabertas,SEAC,2019-02,7.805923318282697
oi,taxa de reabertas,SEAC,2019-02,7.8882497945768275
sky,taxa de reabertas,SEAC,2019-02,7.6896190143306535
vivo,taxa de reabertas,SEAC,2019-02,6.746166950596252
algar,taxa de respondidas em 5 dias úteis,SEAC,2019-02,76.04166666666666
claro,taxa de respondidas em 5 dias úteis,SEAC,2019-02,64.14274924471299
net,taxa de respondidas em 5 dias úteis,SEAC,2019-02,85.53772766695576
oi,taxa de respondidas em 5 dias úteis,SEAC,2019-02,85.24857375713123
sky,taxa de respondidas em 5 dias úteis,SEAC,2019-02,85.4513686662784
vivo,taxa de respondidas em 5 dias úteis,SEAC,2019-02,85.28109028960817
algar,taxa de respondidas no período,SEAC,2019-02,100.0
claro,taxa de respondidas no período,SEAC,2019-02,99.907
net,taxa de respondidas no período,SEAC,2019-02,99.861
oi,taxa de respondidas no período,SEAC,2019-02,99.732
sky,taxa de respondidas no período,SEAC,2019-02,99.699
vivo,taxa de respondidas no período,SEAC,2019-02,99.778
algar,indicador de desempenho no atendimento (ida),SEAC,2019-03,94.97539721293619
claro,indicador de desempenho no atendimento (ida),SEAC,2019-03,65.74061997754204
net,indicador de desempenho no atendimento (ida),SEAC,2019-03,80.25504654162029
oi,indicador de desempenho no atendimento (ida),SEAC,2019-03,84.37050747020788
sky,indicador de desempenho no atendimento (ida),SEAC,2019-03,84.10113455840681
vivo,indicador de desempenho no atendimento (ida),SEAC,2019-03,78.96899018869831
algar,índice de reclamações,SEAC,2019-03,0.9765991811591481
claro,índice de reclamações,SEAC,2019-03,2.8768597014597677
net,índice de reclamações,SEAC,2019-03,1.9334219747946815
oi,índice de reclamações,SEAC,2019-03,1.6659170144364879
sky,índice de reclamações,SEAC,2019-03,1.6834262537035567
vivo,índice de reclamações,SEAC,2019-03,2.01701563773461
algar,quantidade de acessos em serviço,SEAC,2019-03,79869.0
claro,quantidade de acessos em serviço,SEAC,2019-03,1457492.0
net,quantidade de acessos em serviço,SEAC,2019-03,6974163.0
oi,quantidade de acessos em serviço,SEAC,2019-03,1598519.0
sky,quantidade de acessos em serviço,SEAC,2019-03,5267234.0
vivo,quantidade de acessos em serviço,SEAC,2019-03,1534941.0
algar,quantidade de reabertas,SEAC,2019-03,4.0
claro,quantidade de reabertas,SEAC,2019-03,278.0
net,quantidade de reabertas,SEAC,2019-03,1057.0
oi,quantidade de reabertas,SEAC,2019-03,209.0
sky,quantidade de reabertas,SEAC,2019-03,707.0
vivo,quantidade de reabertas,SEAC,2019-03,159.0
algar,quantidade de reclamações,SEAC,2019-03,78.0
claro,quantidade de reclamações,SEAC,2019-03,4193.0
net,quantidade de reclamações,SEAC,2019-03,13484.0
oi,quantidade de reclamações,SEAC,2019-03,2663.0
sky,quantidade de reclamações,SEAC,2019-03,8867.0
vivo,quantidade de reclamações,SEAC,2019-03,3096.0
algar,quantidade de reclamações no período,SEAC,2019-03,336.0
claro,quantidade de reclamações no período,SEAC,2019-03,24064.0
net,quantidade de reclamações no período,SEAC,2019-03,39858.0
oi,quantidade de reclamações no período,SEAC,2019-03,7548.0
sky,quantidade de reclamações no período,SEAC,2019-03,26036.0
vivo,quantidade de reclamações no período,SEAC,2019-03,9206.0
algar,quantidade de respondidas,SEAC,2019-03,78.0
claro,quantidade de respondidas,SEAC,2019-03,3912.0
net,quantidade de respondidas,SEAC,2019-03,13328.0
oi,quantidade de respondidas,SEAC,2019-03,2656.0
sky,quantidade de respondidas,SEAC,2019-03,8857.0
vivo,quantidade de respondidas,SEAC,2019-03,3092.0
algar,quantidade de sol. respondidas em até 5 dias,SEAC,2019-03,68.0
claro,quantidade de sol. respondidas em até 5 dias,SEAC,2019-03,3620.0
net,quantidade de sol. respondidas em até 5 dias,SEAC,2019-03,11555.0
oi,quantidade de sol. respondidas em até 5 dias,SEAC,2019-03,2281.0
sky,quantidade de sol. respondidas em até 5 dias,SEAC,2019-03,7560.0
vivo,quantidade de sol. respondidas em até 5 dias,SEAC,2019-03,2692.0
algar,quantidade de sol. respondidas no período,SEAC,2019-03,336.0
claro,quantidade de sol. respondidas no período,SEAC,2019-03,24047.0
net,quantidade de sol. respondidas no período,SEAC,2019-03,39811.0
oi,quantidade de sol. respondidas no período,SEAC,2019-03,7543.0
sky,quantidade de sol. respondidas no período,SEAC,2019-03,26034.0
vivo,quantidade de sol. respondidas no período,SEAC,2019-03,9184.0
algar,taxa de reabertas,SEAC,2019-03,5.128205128205128
claro,taxa de reabertas,SEAC,2019-03,7.106339468302658
net,taxa de reabertas,SEAC,2019-03,7.930672268907562
oi,taxa de reabertas,SEAC,2019-03,7.868975903614457
sky,taxa de reabertas,SEAC,2019-03,7.982386812690527
vivo,taxa de reabertas,SEAC,2019-03,5.142302716688228
algar,taxa de respondidas em 5 dias úteis,SEAC,2019-03,87.17948717948718
claro,taxa de respondidas em 5 dias úteis,SEAC,2019-03,86.33436680181255
net,taxa de respondidas em 5 dias úteis,SEAC,2019-03,85.69415603678434
oi,taxa de respondidas em 5 dias úteis,SEAC,2019-03,85.65527600450619
sky,taxa de respondidas em 5 dias úteis,SEAC,2019-03,85.25995263335965
vivo,taxa de respondidas em 5 dias úteis,SEAC,2019-03,86.95090439276485
algar,taxa de respondidas no período,SEAC,2019-03,100.0
claro,taxa de respondidas no período,SEAC,2019-03,99.929
net,taxa de respondidas no período,SEAC,2019-03,99.882
oi,taxa de respondidas no período,SEAC,2019-03,99.934
sky,taxa de respondidas no período,SEAC,2019-03,99.992
vivo,taxa de respondidas no período,SEAC,2019-03,99.761
algar,indicador de desempenho no atendimento (ida),SEAC,2019-04,91.20546189061183
claro,indicador de desempenho no atendimento (ida),SEAC,2019-04,72.58837378761737
net,indicador de desempenho no atendimento (ida),SEAC,2019-04,83.85293382827612
oi,indicador de desempenho no atendimento (ida),SEAC,2019-04,78.06013902593776
sky,indicador de desempenho no atendimento (ida),SEAC,2019-04,75.03891653773658
vivo,indicador de desempenho no atendimento (ida),SEAC,2019-04,78.51598481845907
algar,índice de reclamações,SEAC,2019-04,1.221644977110231
claro,índice de reclamações,SEAC,2019-04,2.431755703804871
net,índice de reclamações,SEAC,2019-04,1.6995593011620527
oi,índice de reclamações,SEAC,2019-04,1.709897990539947
sky,índice de reclamações,SEAC,2019-04,1.943972989665446
vivo,índice de reclamações,SEAC,2019-04,2.04646098680016
algar,quantidade de acessos em serviço,SEAC,2019-04,77764.0
claro,quantidade de acessos em serviço,SEAC,2019-04,1427775.0
net,quantidade de acessos em serviço,SEAC,2019-04,6910615.0
oi,quantidade de acessos em serviço,SEAC,2019-04,1591323.0
sky,quantidade de acessos em serviço,SEAC,2019-04,5114783.0
vivo,quantidade de acessos em serviço,SEAC,2019-04,1502594.0
algar,quantidade de reabertas,SEAC,2019-04,6.0
claro,quantidade de reabertas,SEAC,2019-04,191.0
net,quantidade de reabertas,SEAC,2019-04,824.0
oi,quantidade de reabertas,SEAC,2019-04,245.0
sky,quantidade de reabertas,SEAC,2019-04,804.0
vivo,quantidade de reabertas,SEAC,2019-04,185.0
algar,quantidade de reclamações,SEAC,2019-04,95.0
claro,quantidade de reclamações,SEAC,2019-04,3472.0
net,quantidade de reclamações,SEAC,2019-04,11745.0
oi,quantidade de reclamações,SEAC,2019-04,2721.0
sky,quantidade de reclamações,SEAC,2019-04,9943.0
vivo,quantidade de reclamações,SEAC,2019-04,3075.0
algar,quantidade de reclamações no período,SEAC,2019-04,305.0
claro,quantidade de reclamações no período,SEAC,2019-04,18335.0
net,quantidade de reclamações no período,SEAC,2019-04,42487.0
oi,quantidade de reclamações no período,SEAC,2019-04,7903.0
sky,quantidade de reclamações no período,SEAC,2019-04,27155.0
vivo,quantidade de reclamações no período,SEAC,2019-04,9615.0
algar,quantidade de respondidas,SEAC,2019-04,95.0
claro,quantidade de respondidas,SEAC,2019-04,3181.0
net,quantidade de respondidas,SEAC,2019-04,11123.0
oi,quantidade de respondidas,SEAC,2019-04,2718.0
sky,quantidade de respondidas,SEAC,2019-04,9943.0
vivo,quantidade de respondidas,SEAC,2019-04,3074.0
algar,quantidade de sol. respondidas em até 5 dias,SEAC,2019-04,84.0
claro,quantidade de sol. respondidas em até 5 dias,SEAC,2019-04,2989.0
net,quantidade de sol. respondidas em até 5 dias,SEAC,2019-04,10076.0
oi,quantidade de sol. respondidas em até 5 dias,SEAC,2019-04,2314.0
sky,quantidade de sol. respondidas em até 5 dias,SEAC,2019-04,8495.0
vivo,quantidade de sol. respondidas em até 5 dias,SEAC,2019-04,2644.0
algar,quantidade de sol. respondidas no período,SEAC,2019-04,305.0
claro,quantidade de sol. respondidas no período,SEAC,2019-04,18332.0
net,quantidade de sol. respondidas no período,SEAC,2019-04,42450.0
oi,quantidade de sol. respondidas no período,SEAC,2019-04,7900.0
sky,quantidade de sol. respondidas no período,SEAC,2019-04,27152.0
vivo,quantidade de sol. respondidas no período,SEAC,2019-04,9591.0
algar,taxa de reabertas,SEAC,2019-04,6.315789473684211
claro,taxa de reabertas,SEAC,2019-04,6.004401131719585
net,taxa de reabertas,SEAC,2019-04,7.408073361503191
oi,taxa de reabertas,SEAC,2019-04,9.013980868285504
sky,taxa de reabertas,SEAC,2019-04,8.086090717087398
vivo,taxa de reabertas,SEAC,2019-04,6.018217306441119
algar,taxa de respondidas em 5 dias úteis,SEAC,2019-04,88.42105263157895
claro,taxa de respondidas em 5 dias úteis,SEAC,2019-04,86.08870967741935
net,taxa de respondidas em 5 dias úteis,SEAC,2019-04,85.78969774372072
oi,taxa de respondidas em 5 dias úteis,SEAC,2019-04,85.04226387357589
sky,taxa de respondidas em 5 dias úteis,SEAC,2019-04,85.43699084783265
vivo,taxa de respondidas em 5 dias úteis,SEAC,2019-04,85.98373983739837
algar,taxa de respondidas no período,SEAC,2019-04,100.0
claro,taxa de respondidas no período,SEAC,2019-04,99.984
net,taxa de respondidas no período,SEAC,2019-04,99.913
oi,taxa de respondidas no período,SEAC,2019-04,99.962
sky,taxa de respondidas no período,SEAC,2019-04,99.989
vivo,taxa de respondidas no período,SEAC,2019-04,99.75
