GRUPO ECONÔMICO,VARIÁVEL,SERVIÇO,data,valor
embratel,taxa de respondidas em 5 dias úteis,STFC,2016-02,85.5506282335551
oi,taxa de respondidas em 5 dias úteis,STFC,2016-02,74.6345748418833
sercomtel,taxa de respondidas em 5 dias úteis,STFC,2016-02,57.9710144927536
tim,taxa de respondidas em 5 dias úteis,STFC,2016-02,84.5577211394303
vivo,taxa de respondidas em 5 dias úteis,STFC,2016-02,87.128222075347
algar,taxa de respondidas no período,STFC,2016-02,100.0
embratel,taxa de respondidas no período,STFC,2016-02,99.815
oi,taxa de respondidas no período,STFC,2016-02,99.738
sercomtel,taxa de respondidas no período,STFC,2016-02,100.0
tim,taxa de respondidas no período,STFC,2016-02,99.641
vivo,taxa de respondidas no período,STFC,2016-02,99.987
algar,indicador de desempenho no atendimento (ida),STFC,2016-03,100.0
embratel,indicador de desempenho no atendimento (ida),STFC,2016-03,79.016311702489
oi,indicador de desempenho no atendimento (ida),STFC,2016-03,0.0
sercomtel,indicador de desempenho no atendimento (ida),STFC,2016-03,87.9273504273504
tim,indicador de desempenho no atendimento (ida),STFC,2016-03,58.6120087632539
vivo,indicador de desempenho no atendimento (ida),STFC,2016-03,47.7638128435202
algar,índice de reclamações,STFC,2016-03,0.307494565033563
embratel,índice de reclamações,STFC,2016-03,0.9321576632608
oi,índice de reclamações,STFC,2016-03,4.26755276601677
sercomtel,índice de reclamações,STFC,2016-03,0.157881952878309
tim,índice de reclamações,STFC,2016-03,1.41973647065003
vivo,índice de reclamações,STFC,2016-03,2.01514661932286
algar,quantidade de acessos em serviço,STFC,2016-03,975627.0
embratel,quantidade de acessos em serviço,STFC,2016-03,11429397.0
oi,quantidade de acessos em serviço,STFC,2016-03,14855821.0
sercomtel,quantidade de acessos em serviço,STFC,2016-03,247020.0
tim,quantidade de acessos em serviço,STFC,2016-03,609268.0
vivo,quantidade de acessos em serviço,STFC,2016-03,10039468.0
algar,quantidade de reabertas,STFC,2016-03,13.0
embratel,quantidade de reabertas,STFC,2016-03,685.0
oi,quantidade de reabertas,STFC,2016-03,5108.0
sercomtel,quantidade de reabertas,STFC,2016-03,4.0
tim,quantidade de reabertas,STFC,2016-03,87.0
vivo,quantidade de reabertas,STFC,2016-03,2025.0
algar,quantidade de reclamações,STFC,2016-03,300.0
embratel,quantidade de reclamações,STFC,2016-03,10654.0
oi,quantidade de reclamações,STFC,2016-03,63398.0
sercomtel,quantidade de reclamações,STFC,2016-03,39.0
tim,quantidade de reclamações,STFC,2016-03,865.0
vivo,quantidade de reclamações,STFC,2016-03,20231.0
algar,quantidade de reclamações no período,STFC,2016-03,681.0
embratel,quantidade de reclamações no período,STFC,2016-03,33210.0
oi,quantidade de reclamações no período,STFC,2016-03,158649.0
sercomtel,quantidade de reclamações no período,STFC,2016-03,175.0
tim,quantidade de reclamações no período,STFC,2016-03,2060.0
vivo,quantidade de reclamações no período,STFC,2016-03,53426.0
algar,quantidade de respondidas,STFC,2016-03,300.0
embratel,quantidade de respondidas,STFC,2016-03,10622.0
oi,quantidade de respondidas,STFC,2016-03,62570.0
sercomtel,quantidade de respondidas,STFC,2016-03,36.0
tim,quantidade de respondidas,STFC,2016-03,865.0
vivo,quantidade de respondidas,STFC,2016-03,20218.0
algar,quantidade de sol. respondidas em até 5 dias,STFC,2016-03,271.0
embratel,quantidade de sol. respondidas em até 5 dias,STFC,2016-03,9027.0
oi,quantidade de sol. respondidas em até 5 dias,STFC,2016-03,49055.0
sercomtel,quantidade de sol. respondidas em até 5 dias,STFC,2016-03,33.0
tim,quantidade de sol. respondidas em até 5 dias,STFC,2016-03,718.0
vivo,quantidade de sol. respondidas em até 5 dias,STFC,2016-03,17463.0
algar,quantidade de sol. respondidas no período,STFC,2016-03,681.0
embratel,quantidade de sol. respondidas no período,STFC,2016-03,33167.0
oi,quantidade de sol. respondidas no período,STFC,2016-03,158088.0
sercomtel,quantidade de sol. respondidas no período,STFC,2016-03,175.0
tim,quantidade de sol. respondidas no período,STFC,2016-03,2049.0
vivo,quantidade de sol. respondidas no período,STFC,2016-03,53262.0
algar,taxa de reabertas,STFC,2016-03,4.33333333333333
embratel,taxa de reabertas,STFC,2016-03,6.44887968367539
oi,taxa de reabertas,STFC,2016-03,8.16365670449097
sercomtel,taxa de reabertas,STFC,2016-03,11.1111111111111
tim,taxa de reabertas,STFC,2016-03,10.0578034682081
vivo,taxa de reabertas,STFC,2016-03,10.015827480463
algar,taxa de respondidas em 5 dias úteis,STFC,2016-03,90.3333333333333
embratel,taxa de respondidas em 5 dias úteis,STFC,2016-03,84.7287403792003
oi,taxa de respondidas em 5 dias úteis,STFC,2016-03,77.3762579261175
sercomtel,taxa de respondidas em 5 dias úteis,STFC,2016-03,84.6153846153846
tim,taxa de respondidas em 5 dias úteis,STFC,2016-03,83.0057803468208
vivo,taxa de respondidas em 5 dias úteis,STFC,2016-03,86.3180267905689
algar,taxa de respondidas no período,STFC,2016-03,100.0
embratel,taxa de respondidas no período,STFC,2016-03,99.871
oi,taxa de respondidas no período,STFC,2016-03,99.646
sercomtel,taxa de respondidas no período,STFC,2016-03,100.0
tim,taxa de respondidas no período,STFC,2016-03,99.466
vivo,taxa de respondidas no período,STFC,2016-03,99.693
algar,indicador de desempenho no atendimento (ida),STFC,2016-04,100.0
embratel,indicador de desempenho no atendimento (ida),STFC,2016-04,89.4632094516437
oi,indicador de desempenho no atendimento (ida),STFC,2016-04,6.13736800285777
sercomtel,indicador de desempenho no atendimento (ida),STFC,2016-04,97.5308641975309
tim,indicador de desempenho no atendimento (ida),STFC,2016-04,60.2469061860016
vivo,indicador de desempenho no atendimento (ida),STFC,2016-04,62.770257470297
algar,índice de reclamações,STFC,2016-04,0.225757956685258
embratel,índice de reclamações,STFC,2016-04,0.739324459740826
oi,índice de reclamações,STFC,2016-04,3.33033566838384
sercomtel,índice de reclamações,STFC,2016-04,0.0844278804983657
tim,índice de reclamações,STFC,2016-04,1.38691019387199
vivo,índice de reclamações,STFC,2016-04,1.51263659719092
algar,quantidade de acessos em serviço,STFC,2016-04,974495.0
embratel,quantidade de acessos em serviço,STFC,2016-04,11379307.0
oi,quantidade de acessos em serviço,STFC,2016-04,14790401.0
sercomtel,quantidade de acessos em serviço,STFC,2016-04,248733.0
tim,quantidade de acessos em serviço,STFC,2016-04,609268.0
vivo,quantidade de acessos em serviço,STFC,2016-04,14231442.0
algar,quantidade de reabertas,STFC,2016-04,13.0
embratel,quantidade de reabertas,STFC,2016-04,441.0
oi,quantidade de reabertas,STFC,2016-04,3941.0
sercomtel,quantidade de reabertas,STFC,2016-04,0.0
tim,quantidade de reabertas,STFC,2016-04,83.0
vivo,quantidade de reabertas,STFC,2016-04,1361.0
algar,quantidade de reclamações,STFC,2016-04,220.0
embratel,quantidade de reclamações,STFC,2016-04,8413.0
oi,quantidade de reclamações,STFC,2016-04,49257.0
sercomtel,quantidade de reclamações,STFC,2016-04,21.0
tim,quantidade de reclamações,STFC,2016-04,845.0
vivo,quantidade de reclamações,STFC,2016-04,21527.0
algar,quantidade de reclamações no período,STFC,2016-04,766.0
embratel,quantidade de reclamações no período,STFC,2016-04,33328.0
oi,quantidade de reclamações no período,STFC,2016-04,176401.0
sercomtel,quantidade de reclamações no período,STFC,2016-04,162.0
tim,quantidade de reclamações no período,STFC,2016-04,2267.0
vivo,quantidade de reclamações no período,STFC,2016-04,75105.0
algar,quantidade de respondidas,STFC,2016-04,220.0
embratel,quantidade de respondidas,STFC,2016-04,8365.0
oi,quantidade de respondidas,STFC,2016-04,48962.0
sercomtel,quantidade de respondidas,STFC,2016-04,19.0
tim,quantidade de respondidas,STFC,2016-04,845.0
vivo,quantidade de respondidas,STFC,2016-04,21491.0
algar,quantidade de sol. respondidas em até 5 dias,STFC,2016-04,198.0
embratel,quantidade de sol. respondidas em até 5 dias,STFC,2016-04,7323.0
oi,quantidade de sol. respondidas em até 5 dias,STFC,2016-04,39914.0
sercomtel,quantidade de sol. respondidas em até 5 dias,STFC,2016-04,19.0
tim,quantidade de sol. respondidas em até 5 dias,STFC,2016-04,716.0
vivo,quantidade de sol. respondidas em até 5 dias,STFC,2016-04,18161.0
algar,quantidade de sol. respondidas no período,STFC,2016-04,766.0
embratel,quantidade de sol. respondidas no período,STFC,2016-04,33315.0
oi,quantidade de sol. respondidas no período,STFC,2016-04,176220.0
sercomtel,quantidade de sol. respondidas no período,STFC,2016-04,160.0
tim,quantidade de sol. respondidas no período,STFC,2016-04,2251.0
vivo,quantidade de sol. respondidas no período,STFC,2016-04,74597.0
algar,taxa de reabertas,STFC,2016-04,5.90909090909091
embratel,taxa de reabertas,STFC,2016-04,5.27196652719665
oi,taxa de reabertas,STFC,2016-04,8.04909930149912
sercomtel,taxa de reabertas,STFC,2016-04,0.0
tim,taxa de reabertas,STFC,2016-04,9.82248520710059
vivo,taxa de reabertas,STFC,2016-04,6.33288353264157
algar,taxa de respondidas em 5 dias úteis,STFC,2016-04,90.0
embratel,taxa de respondidas em 5 dias úteis,STFC,2016-04,87.0438606917865
oi,taxa de respondidas em 5 dias úteis,STFC,2016-04,81.0321375642041
sercomtel,taxa de respondidas em 5 dias úteis,STFC,2016-04,90.4761904761905
tim,taxa de respondidas em 5 dias úteis,STFC,2016-04,84.7337278106509
vivo,taxa de respondidas em 5 dias úteis,STFC,2016-04,84.3638221768012
algar,taxa de respondidas no período,STFC,2016-04,100.0
embratel,taxa de respondidas no período,STFC,2016-04,99.961
oi,taxa de respondidas no período,STFC,2016-04,99.897
sercomtel,taxa de respondidas no período,STFC,2016-04,98.765
tim,taxa de respondidas no período,STFC,2016-04,99.294
vivo,taxa de respondidas no período,STFC,2016-04,99.324
algar,indicador de desempenho no atendimento (ida),STFC,2016-05,100.0
embratel,indicador de desempenho no atendimento (ida),STFC,2016-05,89.7122263058346
oi,indicador de desempenho no atendimento (ida),STFC,2016-05,12.7575181785774
sercomtel,indicador de desempenho no atendimento (ida),STFC,2016-05,100.0
tim,indicador de desempenho no atendimento (ida),STFC,2016-05,54.5226936056699
vivo,indicador de desempenho no atendimento (ida),STFC,2016-05,61.4554282045689
algar,índice de reclamações,STFC,2016-05,0.330886133427543
embratel,índice de reclamações,STFC,2016-05,0.730359852989953
oi,índice de reclamações,STFC,2016-05,3.11141204137358
sercomtel,índice de reclamações,STFC,2016-05,0.115243999364171
tim,índice de reclamações,STFC,2016-05,1.54775895008436
vivo,índice de reclamações,STFC,2016-05,1.37745339154362
algar,quantidade de acessos em serviço,STFC,2016-05,982211.0
embratel,quantidade de acessos em serviço,STFC,2016-05,11342354.0
oi,quantidade de acessos em serviço,STFC,2016-05,14738003.0
sercomtel,quantidade de acessos em serviço,STFC,2016-05,251640.0
tim,quantidade de acessos em serviço,STFC,2016-05,609268.0
vivo,quantidade de acessos em serviço,STFC,2016-05,14729355.0
algar,quantidade de reabertas,STFC,2016-05,20.0
embratel,quantidade de reabertas,STFC,2016-05,398.0
oi,quantidade de reabertas,STFC,2016-05,3949.0
sercomtel,quantidade de reabertas,STFC,2016-05,0.0
tim,quantidade de reabertas,STFC,2016-05,106.0
vivo,quantidade de reabertas,STFC,2016-05,1650.0
algar,quantidade de reclamações,STFC,2016-05,325.0
embratel,quantidade de reclamações,STFC,2016-05,8284.0
oi,quantidade de reclamações,STFC,2016-05,45856.0
sercomtel,quantidade de reclamações,STFC,2016-05,29.0
tim,quantidade de reclamações,STFC,2016-05,943.0
vivo,quantidade de reclamações,STFC,2016-05,20289.0
algar,quantidade de reclamações no período,STFC,2016-05,779.0
embratel,quantidade de reclamações no período,STFC,2016-05,29884.0
oi,quantidade de reclamações no período,STFC,2016-05,169575.0
sercomtel,quantidade de reclamações no período,STFC,2016-05,129.0
tim,quantidade de reclamações no período,STFC,2016-05,2377.0
vivo,quantidade de reclamações no período,STFC,2016-05,72583.0
algar,quantidade de respondidas,STFC,2016-05,325.0
embratel,quantidade de respondidas,STFC,2016-05,8267.0
oi,quantidade de respondidas,STFC,2016-05,45319.0
sercomtel,quantidade de respondidas,STFC,2016-05,29.0
tim,quantidade de respondidas,STFC,2016-05,941.0
vivo,quantidade de respondidas,STFC,2016-05,20259.0
algar,quantidade de sol. respondidas em até 5 dias,STFC,2016-05,289.0
embratel,quantidade de sol. respondidas em até 5 dias,STFC,2016-05,7354.0
oi,quantidade de sol. respondidas em até 5 dias,STFC,2016-05,38471.0
sercomtel,quantidade de sol. respondidas em até 5 dias,STFC,2016-05,25.0
tim,quantidade de sol. respondidas em até 5 dias,STFC,2016-05,789.0
vivo,quantidade de sol. respondidas em até 5 dias,STFC,2016-05,17129.0
algar,quantidade de sol. respondidas no período,STFC,2016-05,779.0
embratel,quantidade de sol. respondidas no período,STFC,2016-05,29868.0
oi,quantidade de sol. respondidas no período,STFC,2016-05,169352.0
sercomtel,quantidade de sol. respondidas no período,STFC,2016-05,129.0
tim,quantidade de sol. respondidas no período,STFC,2016-05,2376.0
vivo,quantidade de sol. respondidas no período,STFC,2016-05,72264.0
algar,taxa de reabertas,STFC,2016-05,6.15384615384615
embratel,taxa de reabertas,STFC,2016-05,4.81432200314503
oi,taxa de reabertas,STFC,2016-05,8.71378450539509
sercomtel,taxa de reabertas,STFC,2016-05,0.0
tim,taxa de reabertas,STFC,2016-05,11.2646121147715
vivo,taxa de reabertas,STFC,2016-05,8.14452835776692
algar,taxa de respondidas em 5 dias úteis,STFC,2016-05,88.9230769230769
embratel,taxa de respondidas em 5 dias úteis,STFC,2016-05,88.7735393529696
oi,taxa de respondidas em 5 dias úteis,STFC,2016-05,83.8952372644801
sercomtel,taxa de respondidas em 5 dias úteis,STFC,2016-05,86.2068965517241
tim,taxa de respondidas em 5 dias úteis,STFC,2016-05,83.6691410392365
vivo,taxa de respondidas em 5 dias úteis,STFC,2016-05,84.4250579131549
algar,taxa de respondidas no período,STFC,2016-05,100.0
embratel,taxa de respondidas no período,STFC,2016-05,99.946
oi,taxa de respondidas no período,STFC,2016-05,99.868
sercomtel,taxa de respondidas no período,STFC,2016-05,100.0
tim,taxa de respondidas no período,STFC,2016-05,99.958
vivo,taxa de respondidas no período,STFC,2016-05,99.561
algar,indicador de desempenho no atendimento (ida),STFC,2016-06,99.5272362991974
embratel,indicador de desempenho no atendimento (ida),STFC,2016-06,83.9531457331505
oi,indicador de desempenho no atendimento (ida),STFC,2016-06,21.6816015655524
sercomtel,indicador de desempenho no atendimento (ida),STFC,2016-06,79.8142717497556
tim,indicador de desempenho no atendimento (ida),STFC,2016-06,43.1634273408421
vivo,indicador de desempenho no atendimento (ida),STFC,2016-06,61.3031265867271
algar,índice de reclamações,STFC,2016-06,0.377019493228893
embratel,índice de reclamações,STFC,2016-06,0.733197253244526
oi,índice de reclamações,STFC,2016-06,2.97690052433742
sercomtel,índice de reclamações,STFC,2016-06,0.130019030058036
tim,índice de reclamações,STFC,2016-06,1.96629397900431
vivo,índice de reclamações,STFC,2016-06,1.56097011932145
algar,quantidade de acessos em serviço,STFC,2016-06,984034.0
embratel,quantidade de acessos em serviço,STFC,2016-06,11301188.0
oi,quantidade de acessos em serviço,STFC,2016-06,14712282.0
sercomtel,quantidade de acessos em serviço,STFC,2016-06,253809.0
tim,quantidade de acessos em serviço,STFC,2016-06,609268.0
vivo,quantidade de acessos em serviço,STFC,2016-06,14677411.0
algar,quantidade de reabertas,STFC,2016-06,22.0
embratel,quantidade de reabertas,STFC,2016-06,510.0
oi,quantidade de reabertas,STFC,2016-06,3378.0
sercomtel,quantidade de reabertas,STFC,2016-06,4.0
tim,quantidade de reabertas,STFC,2016-06,137.0
vivo,quantidade de reabertas,STFC,2016-06,1555.0
algar,quantidade de reclamações,STFC,2016-06,371.0
embratel,quantidade de reclamações,STFC,2016-06,8286.0
oi,quantidade de reclamações,STFC,2016-06,43797.0
sercomtel,quantidade de reclamações,STFC,2016-06,33.0
tim,quantidade de reclamações,STFC,2016-06,1198.0
vivo,quantidade de reclamações,STFC,2016-06,22911.0
algar,quantidade de reclamações no período,STFC,2016-06,845.0
embratel,quantidade de reclamações no período,STFC,2016-06,27342.0
oi,quantidade de reclamações no período,STFC,2016-06,158511.0
sercomtel,quantidade de reclamações no período,STFC,2016-06,89.0
tim,quantidade de reclamações no período,STFC,2016-06,2653.0
vivo,quantidade de reclamações no período,STFC,2016-06,68745.0
algar,quantidade de respondidas,STFC,2016-06,371.0
embratel,quantidade de respondidas,STFC,2016-06,8248.0
oi,quantidade de respondidas,STFC,2016-06,43586.0
sercomtel,quantidade de respondidas,STFC,2016-06,31.0
tim,quantidade de respondidas,STFC,2016-06,1197.0
vivo,quantidade de respondidas,STFC,2016-06,22710.0
algar,quantidade de sol. respondidas em até 5 dias,STFC,2016-06,334.0
embratel,quantidade de sol. respondidas em até 5 dias,STFC,2016-06,6874.0
oi,quantidade de sol. respondidas em até 5 dias,STFC,2016-06,36404.0
sercomtel,quantidade de sol. respondidas em até 5 dias,STFC,2016-06,21.0
tim,quantidade de sol. respondidas em até 5 dias,STFC,2016-06,1016.0
vivo,quantidade de sol. respondidas em até 5 dias,STFC,2016-06,19243.0
algar,quantidade de sol. respondidas no período,STFC,2016-06,845.0
embratel,quantidade de sol. respondidas no período,STFC,2016-06,27320.0
oi,quantidade de sol. respondidas no período,STFC,2016-06,158178.0
sercomtel,quantidade de sol. respondidas no período,STFC,2016-06,89.0
tim,quantidade de sol. respondidas no período,STFC,2016-06,2642.0
vivo,quantidade de sol. respondidas no período,STFC,2016-06,68062.0
algar,taxa de reabertas,STFC,2016-06,5.92991913746631
embratel,taxa de reabertas,STFC,2016-06,6.18331716779825
oi,taxa de reabertas,STFC,2016-06,7.7501950167485
sercomtel,taxa de reabertas,STFC,2016-06,12.9032258064516
tim,taxa de reabertas,STFC,2016-06,11.4452798663325
vivo,taxa de reabertas,STFC,2016-06,6.84720387494496
algar,taxa de respondidas em 5 dias úteis,STFC,2016-06,90.0269541778976
embratel,taxa de respondidas em 5 dias úteis,STFC,2016-06,82.959208303162
oi,taxa de respondidas em 5 dias úteis,STFC,2016-06,83.1198483914423
sercomtel,taxa de respondidas em 5 dias úteis,STFC,2016-06,63.6363636363636
tim,taxa de respondidas em 5 dias úteis,STFC,2016-06,84.8080133555927
vivo,taxa de respondidas em 5 dias úteis,STFC,2016-06,83.9902230369691
algar,taxa de respondidas no período,STFC,2016-06,100.0
embratel,taxa de respondidas no período,STFC,2016-06,99.92
oi,taxa de respondidas no período,STFC,2016-06,99.79
sercomtel,taxa de respondidas no período,STFC,2016-06,100.0
tim,taxa de respondidas no período,STFC,2016-06,99.585
vivo,taxa de respondidas no período,STFC,2016-06,99.006
algar,indicador de desempenho no atendimento (ida),STFC,2016-07,100.0
embratel,indicador de desempenho no atendimento (ida),STFC,2016-07,89.5557653670948
oi,indicador de desempenho no atendimento (ida),STFC,2016-07,30.13430711952
sercomtel,indicador de desempenho no atendimento (ida),STFC,2016-07,79.9407114624506
tim,indicador de desempenho no atendimento (ida),STFC,2016-07,30.1848962890923
vivo,indicador de desempenho no atendimento (ida),STFC,2016-07,66.3844232954737
algar,índice de reclamações,STFC,2016-07,0.255259472791801
embratel,índice de reclamações,STFC,2016-07,0.735992446784587
oi,índice de reclamações,STFC,2016-07,2.67804872624173
sercomtel,índice de reclamações,STFC,2016-07,0.0900939719298521
tim,índice de reclamações,STFC,2016-07,2.05820755398281
vivo,índice de reclamações,STFC,2016-07,1.3841177249015
algar,quantidade de acessos em serviço,STFC,2016-07,975478.0
embratel,quantidade de acessos em serviço,STFC,2016-07,11299029.0
oi,quantidade de acessos em serviço,STFC,2016-07,14657687.0
