GRUPO ECONÔMICO,VARIÁVEL,SERVIÇO,data,valor
vivo,quantidade de acessos em serviço,SCM,2017-03,7492005.0
algar,quantidade de reabertas,SCM,2017-03,25.0
net,quantidade de reabertas,SCM,2017-03,742.0
oi,quantidade de reabertas,SCM,2017-03,3434.0
sercomtel,quantidade de reabertas,SCM,2017-03,5.0
sky,quantidade de reabertas,SCM,2017-03,75.0
tim,quantidade de reabertas,SCM,2017-03,124.0
vivo,quantidade de reabertas,SCM,2017-03,935.0
algar,quantidade de reclamações,SCM,2017-03,365.0
net,quantidade de reclamações,SCM,2017-03,7405.0
oi,quantidade de reclamações,SCM,2017-03,22255.0
sercomtel,quantidade de reclamações,SCM,2017-03,29.0
sky,quantidade de reclamações,SCM,2017-03,1224.0
tim,quantidade de reclamações,SCM,2017-03,1473.0
vivo,quantidade de reclamações,SCM,2017-03,14590.0
algar,quantidade de reclamações no período,SCM,2017-03,1035.0
net,quantidade de reclamações no período,SCM,2017-03,19785.0
oi,quantidade de reclamações no período,SCM,2017-03,64734.0
sercomtel,quantidade de reclamações no período,SCM,2017-03,104.0
sky,quantidade de reclamações no período,SCM,2017-03,2728.0
tim,quantidade de reclamações no período,SCM,2017-03,4905.0
vivo,quantidade de reclamações no período,SCM,2017-03,40625.0
algar,quantidade de respondidas,SCM,2017-03,365.0
net,quantidade de respondidas,SCM,2017-03,7401.0
oi,quantidade de respondidas,SCM,2017-03,22150.0
sercomtel,quantidade de respondidas,SCM,2017-03,29.0
sky,quantidade de respondidas,SCM,2017-03,1224.0
tim,quantidade de respondidas,SCM,2017-03,1473.0
vivo,quantidade de respondidas,SCM,2017-03,14578.0
algar,quantidade de sol. respondidas em até 5 dias,SCM,2017-03,330.0
net,quantidade de sol. respondidas em até 5 dias,SCM,2017-03,6261.0
oi,quantidade de sol. respondidas em até 5 dias,SCM,2017-03,18876.0
sercomtel,quantidade de sol. respondidas em até 5 dias,SCM,2017-03,16.0
sky,quantidade de sol. respondidas em até 5 dias,SCM,2017-03,1040.0
tim,quantidade de sol. respondidas em até 5 dias,SCM,2017-03,1270.0
vivo,quantidade de sol. respondidas em até 5 dias,SCM,2017-03,12660.0
algar,quantidade de sol. respondidas no período,SCM,2017-03,1035.0
net,quantidade de sol. respondidas no período,SCM,2017-03,19785.0
oi,quantidade de sol. respondidas no período,SCM,2017-03,64588.0
sercomtel,quantidade de sol. respondidas no período,SCM,2017-03,104.0
sky,quantidade de sol. respondidas no período,SCM,2017-03,2728.0
tim,quantidade de sol. respondidas no período,SCM,2017-03,4905.0
vivo,quantidade de sol. respondidas no período,SCM,2017-03,40577.0
algar,taxa de reabertas,SCM,2017-03,6.849
net,taxa de reabertas,SCM,2017-03,10.026
oi,taxa de reabertas,SCM,2017-03,15.503
sercomtel,taxa de reabertas,SCM,2017-03,17.241
sky,taxa de reabertas,SCM,2017-03,6.127
tim,taxa de reabertas,SCM,2017-03,8.418
vivo,taxa de reabertas,SCM,2017-03,6.414
algar,taxa de respondidas em 5 dias úteis,SCM,2017-03,90.411
net,taxa de respondidas em 5 dias úteis,SCM,2017-03,84.551
oi,taxa de respondidas em 5 dias úteis,SCM,2017-03,84.817
sercomtel,taxa de respondidas em 5 dias úteis,SCM,2017-03,55.172
sky,taxa de respondidas em 5 dias úteis,SCM,2017-03,84.967
tim,taxa de respondidas em 5 dias úteis,SCM,2017-03,86.219
vivo,taxa de respondidas em 5 dias úteis,SCM,2017-03,86.772
algar,taxa de respondidas no período,SCM,2017-03,100.0
net,taxa de respondidas no período,SCM,2017-03,100.0
oi,taxa de respondidas no período,SCM,2017-03,99.774
sercomtel,taxa de respondidas no período,SCM,2017-03,100.0
sky,taxa de respondidas no período,SCM,2017-03,100.0
tim,taxa de respondidas no período,SCM,2017-03,100.0
vivo,taxa de respondidas no período,SCM,2017-03,99.882
algar,indicador de desempenho no atendimento (ida),SCM,2017-04,86.703
net,indicador de desempenho no atendimento (ida),SCM,2017-04,79.846
oi,indicador de desempenho no atendimento (ida),SCM,2017-04,29.129
sercomtel,indicador de desempenho no atendimento (ida),SCM,2017-04,81.25
sky,indicador de desempenho no atendimento (ida),SCM,2017-04,37.63
tim,indicador de desempenho no atendimento (ida),SCM,2017-04,18.372
vivo,indicador de desempenho no atendimento (ida),SCM,2017-04,72.533
algar,índice de reclamações,SCM,2017-04,0.681
net,índice de reclamações,SCM,2017-04,0.765
oi,índice de reclamações,SCM,2017-04,2.822
sercomtel,índice de reclamações,SCM,2017-04,0.19
sky,índice de reclamações,SCM,2017-04,2.895
tim,índice de reclamações,SCM,2017-04,3.464
vivo,índice de reclamações,SCM,2017-04,1.499
algar,quantidade de acessos em serviço,SCM,2017-04,512345.0
net,quantidade de acessos em serviço,SCM,2017-04,8580309.0
oi,quantidade de acessos em serviço,SCM,2017-04,6425464.0
sercomtel,quantidade de acessos em serviço,SCM,2017-04,168144.0
sky,quantidade de acessos em serviço,SCM,2017-04,342684.0
tim,quantidade de acessos em serviço,SCM,2017-04,345222.0
vivo,quantidade de acessos em serviço,SCM,2017-04,7529321.0
algar,quantidade de reabertas,SCM,2017-04,35.0
net,quantidade de reabertas,SCM,2017-04,614.0
oi,quantidade de reabertas,SCM,2017-04,2986.0
sercomtel,quantidade de reabertas,SCM,2017-04,5.0
sky,quantidade de reabertas,SCM,2017-04,48.0
tim,quantidade de reabertas,SCM,2017-04,96.0
vivo,quantidade de reabertas,SCM,2017-04,644.0
algar,quantidade de reclamações,SCM,2017-04,349.0
net,quantidade de reclamações,SCM,2017-04,6564.0
oi,quantidade de reclamações,SCM,2017-04,18130.0
sercomtel,quantidade de reclamações,SCM,2017-04,32.0
sky,quantidade de reclamações,SCM,2017-04,992.0
tim,quantidade de reclamações,SCM,2017-04,1196.0
vivo,quantidade de reclamações,SCM,2017-04,11284.0
algar,quantidade de reclamações no período,SCM,2017-04,1016.0
net,quantidade de reclamações no período,SCM,2017-04,20908.0
oi,quantidade de reclamações no período,SCM,2017-04,65629.0
sercomtel,quantidade de reclamações no período,SCM,2017-04,105.0
sky,quantidade de reclamações no período,SCM,2017-04,3137.0
tim,quantidade de reclamações no período,SCM,2017-04,4926.0
vivo,quantidade de reclamações no período,SCM,2017-04,42064.0
algar,quantidade de respondidas,SCM,2017-04,349.0
net,quantidade de respondidas,SCM,2017-04,6533.0
oi,quantidade de respondidas,SCM,2017-04,18064.0
sercomtel,quantidade de respondidas,SCM,2017-04,30.0
sky,quantidade de respondidas,SCM,2017-04,992.0
tim,quantidade de respondidas,SCM,2017-04,1196.0
vivo,quantidade de respondidas,SCM,2017-04,11269.0
algar,quantidade de sol. respondidas em até 5 dias,SCM,2017-04,303.0
net,quantidade de sol. respondidas em até 5 dias,SCM,2017-04,5549.0
oi,quantidade de sol. respondidas em até 5 dias,SCM,2017-04,15524.0
sercomtel,quantidade de sol. respondidas em até 5 dias,SCM,2017-04,24.0
sky,quantidade de sol. respondidas em até 5 dias,SCM,2017-04,864.0
tim,quantidade de sol. respondidas em até 5 dias,SCM,2017-04,1030.0
vivo,quantidade de sol. respondidas em até 5 dias,SCM,2017-04,9885.0
algar,quantidade de sol. respondidas no período,SCM,2017-04,1016.0
net,quantidade de sol. respondidas no período,SCM,2017-04,20894.0
oi,quantidade de sol. respondidas no período,SCM,2017-04,65509.0
sercomtel,quantidade de sol. respondidas no período,SCM,2017-04,105.0
sky,quantidade de sol. respondidas no período,SCM,2017-04,3137.0
tim,quantidade de sol. respondidas no período,SCM,2017-04,4926.0
vivo,quantidade de sol. respondidas no período,SCM,2017-04,41982.0
algar,taxa de reabertas,SCM,2017-04,10.029
net,taxa de reabertas,SCM,2017-04,9.398
oi,taxa de reabertas,SCM,2017-04,16.53
sercomtel,taxa de reabertas,SCM,2017-04,16.667
sky,taxa de reabertas,SCM,2017-04,4.839
tim,taxa de reabertas,SCM,2017-04,8.027
vivo,taxa de reabertas,SCM,2017-04,5.715
algar,taxa de respondidas em 5 dias úteis,SCM,2017-04,86.819
net,taxa de respondidas em 5 dias úteis,SCM,2017-04,84.537
oi,taxa de respondidas em 5 dias úteis,SCM,2017-04,85.626
sercomtel,taxa de respondidas em 5 dias úteis,SCM,2017-04,75.0
sky,taxa de respondidas em 5 dias úteis,SCM,2017-04,87.097
tim,taxa de respondidas em 5 dias úteis,SCM,2017-04,86.12
vivo,taxa de respondidas em 5 dias úteis,SCM,2017-04,87.602
algar,taxa de respondidas no período,SCM,2017-04,100.0
net,taxa de respondidas no período,SCM,2017-04,99.933
oi,taxa de respondidas no período,SCM,2017-04,99.817
sercomtel,taxa de respondidas no período,SCM,2017-04,100.0
sky,taxa de respondidas no período,SCM,2017-04,100.0
tim,taxa de respondidas no período,SCM,2017-04,100.0
vivo,taxa de respondidas no período,SCM,2017-04,99.805
algar,indicador de desempenho no atendimento (ida),SCM,2017-05,89.209
net,indicador de desempenho no atendimento (ida),SCM,2017-05,87.456
oi,indicador de desempenho no atendimento (ida),SCM,2017-05,23.172
sercomtel,indicador de desempenho no atendimento (ida),SCM,2017-05,79.547
sky,indicador de desempenho no atendimento (ida),SCM,2017-05,20.467
tim,indicador de desempenho no atendimento (ida),SCM,2017-05,0.0
vivo,indicador de desempenho no atendimento (ida),SCM,2017-05,66.122
algar,índice de reclamações,SCM,2017-05,0.832
net,índice de reclamações,SCM,2017-05,0.902
oi,índice de reclamações,SCM,2017-05,3.101
sercomtel,índice de reclamações,SCM,2017-05,0.184
sky,índice de reclamações,SCM,2017-05,3.581
tim,índice de reclamações,SCM,2017-05,4.71
vivo,índice de reclamações,SCM,2017-05,1.755
algar,quantidade de acessos em serviço,SCM,2017-05,517063.0
net,quantidade de acessos em serviço,SCM,2017-05,8585618.0
oi,quantidade de acessos em serviço,SCM,2017-05,6415983.0
sercomtel,quantidade de acessos em serviço,SCM,2017-05,168144.0
sky,quantidade de acessos em serviço,SCM,2017-05,348753.0
tim,quantidade de acessos em serviço,SCM,2017-05,355441.0
vivo,quantidade de acessos em serviço,SCM,2017-05,7557394.0
algar,quantidade de reabertas,SCM,2017-05,25.0
net,quantidade de reabertas,SCM,2017-05,581.0
oi,quantidade de reabertas,SCM,2017-05,2941.0
sercomtel,quantidade de reabertas,SCM,2017-05,5.0
sky,quantidade de reabertas,SCM,2017-05,70.0
tim,quantidade de reabertas,SCM,2017-05,170.0
vivo,quantidade de reabertas,SCM,2017-05,802.0
algar,quantidade de reclamações,SCM,2017-05,430.0
net,quantidade de reclamações,SCM,2017-05,7742.0
oi,quantidade de reclamações,SCM,2017-05,19895.0
sercomtel,quantidade de reclamações,SCM,2017-05,31.0
sky,quantidade de reclamações,SCM,2017-05,1249.0
tim,quantidade de reclamações,SCM,2017-05,1674.0
vivo,quantidade de reclamações,SCM,2017-05,13264.0
algar,quantidade de reclamações no período,SCM,2017-05,1015.0
net,quantidade de reclamações no período,SCM,2017-05,20118.0
oi,quantidade de reclamações no período,SCM,2017-05,59724.0
sercomtel,quantidade de reclamações no período,SCM,2017-05,98.0
sky,quantidade de reclamações no período,SCM,2017-05,3143.0
tim,quantidade de reclamações no período,SCM,2017-05,4156.0
vivo,quantidade de reclamações no período,SCM,2017-05,38302.0
algar,quantidade de respondidas,SCM,2017-05,430.0
net,quantidade de respondidas,SCM,2017-05,7741.0
oi,quantidade de respondidas,SCM,2017-05,19751.0
sercomtel,quantidade de respondidas,SCM,2017-05,29.0
sky,quantidade de respondidas,SCM,2017-05,1249.0
tim,quantidade de respondidas,SCM,2017-05,1672.0
vivo,quantidade de respondidas,SCM,2017-05,13255.0
algar,quantidade de sol. respondidas em até 5 dias,SCM,2017-05,375.0
net,quantidade de sol. respondidas em até 5 dias,SCM,2017-05,6658.0
oi,quantidade de sol. respondidas em até 5 dias,SCM,2017-05,17093.0
sercomtel,quantidade de sol. respondidas em até 5 dias,SCM,2017-05,22.0
sky,quantidade de sol. respondidas em até 5 dias,SCM,2017-05,1083.0
tim,quantidade de sol. respondidas em até 5 dias,SCM,2017-05,1433.0
vivo,quantidade de sol. respondidas em até 5 dias,SCM,2017-05,11519.0
algar,quantidade de sol. respondidas no período,SCM,2017-05,1015.0
net,quantidade de sol. respondidas no período,SCM,2017-05,20118.0
oi,quantidade de sol. respondidas no período,SCM,2017-05,59559.0
sercomtel,quantidade de sol. respondidas no período,SCM,2017-05,98.0
sky,quantidade de sol. respondidas no período,SCM,2017-05,3143.0
tim,quantidade de sol. respondidas no período,SCM,2017-05,4156.0
vivo,quantidade de sol. respondidas no período,SCM,2017-05,38273.0
algar,taxa de reabertas,SCM,2017-05,5.814
net,taxa de reabertas,SCM,2017-05,7.505
oi,taxa de reabertas,SCM,2017-05,14.89
sercomtel,taxa de reabertas,SCM,2017-05,17.241
sky,taxa de reabertas,SCM,2017-05,5.604
tim,taxa de reabertas,SCM,2017-05,10.167
vivo,taxa de reabertas,SCM,2017-05,6.051
algar,taxa de respondidas em 5 dias úteis,SCM,2017-05,87.209
net,taxa de respondidas em 5 dias úteis,SCM,2017-05,85.998
oi,taxa de respondidas em 5 dias úteis,SCM,2017-05,85.916
sercomtel,taxa de respondidas em 5 dias úteis,SCM,2017-05,70.968
sky,taxa de respondidas em 5 dias úteis,SCM,2017-05,86.709
tim,taxa de respondidas em 5 dias úteis,SCM,2017-05,85.603
vivo,taxa de respondidas em 5 dias úteis,SCM,2017-05,86.844
algar,taxa de respondidas no período,SCM,2017-05,100.0
net,taxa de respondidas no período,SCM,2017-05,100.0
oi,taxa de respondidas no período,SCM,2017-05,99.724
sercomtel,taxa de respondidas no período,SCM,2017-05,100.0
sky,taxa de respondidas no período,SCM,2017-05,100.0
tim,taxa de respondidas no período,SCM,2017-05,100.0
vivo,taxa de respondidas no período,SCM,2017-05,99.924
algar,indicador de desempenho no atendimento (ida),SCM,2017-06,88.288
net,indicador de desempenho no atendimento (ida),SCM,2017-06,91.046
oi,indicador de desempenho no atendimento (ida),SCM,2017-06,30.531
sercomtel,indicador de desempenho no atendimento (ida),SCM,2017-06,83.59
sky,indicador de desempenho no atendimento (ida),SCM,2017-06,45.734
tim,indicador de desempenho no atendimento (ida),SCM,2017-06,0.0
vivo,indicador de desempenho no atendimento (ida),SCM,2017-06,70.237
algar,índice de reclamações,SCM,2017-06,0.668
net,índice de reclamações,SCM,2017-06,0.758
oi,índice de reclamações,SCM,2017-06,2.812
sercomtel,índice de reclamações,SCM,2017-06,0.234
sky,índice de reclamações,SCM,2017-06,2.571
tim,índice de reclamações,SCM,2017-06,7.001
vivo,índice de reclamações,SCM,2017-06,1.591
algar,quantidade de acessos em serviço,SCM,2017-06,522534.0
net,quantidade de acessos em serviço,SCM,2017-06,8600888.0
oi,quantidade de acessos em serviço,SCM,2017-06,6425322.0
sercomtel,quantidade de acessos em serviço,SCM,2017-06,170806.0
sky,quantidade de acessos em serviço,SCM,2017-06,358278.0
tim,quantidade de acessos em serviço,SCM,2017-06,366970.0
vivo,quantidade de acessos em serviço,SCM,2017-06,7580456.0
algar,quantidade de reabertas,SCM,2017-06,28.0
net,quantidade de reabertas,SCM,2017-06,426.0
oi,quantidade de reabertas,SCM,2017-06,2621.0
sercomtel,quantidade de reabertas,SCM,2017-06,4.0
sky,quantidade de reabertas,SCM,2017-06,50.0
tim,quantidade de reabertas,SCM,2017-06,249.0
vivo,quantidade de reabertas,SCM,2017-06,627.0
algar,quantidade de reclamações,SCM,2017-06,349.0
net,quantidade de reclamações,SCM,2017-06,6521.0
oi,quantidade de reclamações,SCM,2017-06,18069.0
sercomtel,quantidade de reclamações,SCM,2017-06,40.0
sky,quantidade de reclamações,SCM,2017-06,921.0
tim,quantidade de reclamações,SCM,2017-06,2569.0
vivo,quantidade de reclamações,SCM,2017-06,12057.0
algar,quantidade de reclamações no período,SCM,2017-06,1144.0
net,quantidade de reclamações no período,SCM,2017-06,21728.0
oi,quantidade de reclamações no período,SCM,2017-06,60276.0
sercomtel,quantidade de reclamações no período,SCM,2017-06,92.0
sky,quantidade de reclamações no período,SCM,2017-06,3465.0
tim,quantidade de reclamações no período,SCM,2017-06,4345.0
vivo,quantidade de reclamações no período,SCM,2017-06,39127.0
algar,quantidade de respondidas,SCM,2017-06,349.0
net,quantidade de respondidas,SCM,2017-06,6521.0
oi,quantidade de respondidas,SCM,2017-06,17874.0
sercomtel,quantidade de respondidas,SCM,2017-06,39.0
sky,quantidade de respondidas,SCM,2017-06,921.0
tim,quantidade de respondidas,SCM,2017-06,2567.0
vivo,quantidade de respondidas,SCM,2017-06,12051.0
algar,quantidade de sol. respondidas em até 5 dias,SCM,2017-06,313.0
net,quantidade de sol. respondidas em até 5 dias,SCM,2017-06,5658.0
