GRUPO ECONÔMICO,VARIÁVEL,SERVIÇO,data,valor
tim,indicador de desempenho no atendimento (ida),SCM,2018-02,0.0
vivo,indicador de desempenho no atendimento (ida),SCM,2018-02,74.579
algar,índice de reclamações,SCM,2018-02,0.858
net,índice de reclamações,SCM,2018-02,0.75
oi,índice de reclamações,SCM,2018-02,2.325
sercomtel,índice de reclamações,SCM,2018-02,0.227
sky,índice de reclamações,SCM,2018-02,2.305
tim,índice de reclamações,SCM,2018-02,7.773
vivo,índice de reclamações,SCM,2018-02,1.417
algar,quantidade de acessos em serviço,SCM,2018-02,550214.0
net,quantidade de acessos em serviço,SCM,2018-02,9005485.0
oi,quantidade de acessos em serviço,SCM,2018-02,6253295.0
sercomtel,quantidade de acessos em serviço,SCM,2018-02,215736.0
sky,quantidade de acessos em serviço,SCM,2018-02,359248.0
tim,quantidade de acessos em serviço,SCM,2018-02,422639.0
vivo,quantidade de acessos em serviço,SCM,2018-02,7612658.0
algar,quantidade de reabertas,SCM,2018-02,35.0
net,quantidade de reabertas,SCM,2018-02,536.0
oi,quantidade de reabertas,SCM,2018-02,1403.0
sercomtel,quantidade de reabertas,SCM,2018-02,7.0
sky,quantidade de reabertas,SCM,2018-02,38.0
tim,quantidade de reabertas,SCM,2018-02,474.0
vivo,quantidade de reabertas,SCM,2018-02,585.0
algar,quantidade de reclamações,SCM,2018-02,472.0
net,quantidade de reclamações,SCM,2018-02,6756.0
oi,quantidade de reclamações,SCM,2018-02,14539.0
sercomtel,quantidade de reclamações,SCM,2018-02,49.0
sky,quantidade de reclamações,SCM,2018-02,828.0
tim,quantidade de reclamações,SCM,2018-02,3285.0
vivo,quantidade de reclamações,SCM,2018-02,10786.0
algar,quantidade de reclamações no período,SCM,2018-02,1251.0
net,quantidade de reclamações no período,SCM,2018-02,21013.0
oi,quantidade de reclamações no período,SCM,2018-02,48113.0
sercomtel,quantidade de reclamações no período,SCM,2018-02,172.0
sky,quantidade de reclamações no período,SCM,2018-02,2911.0
tim,quantidade de reclamações no período,SCM,2018-02,9450.0
vivo,quantidade de reclamações no período,SCM,2018-02,33657.0
algar,quantidade de respondidas,SCM,2018-02,472.0
net,quantidade de respondidas,SCM,2018-02,6742.0
oi,quantidade de respondidas,SCM,2018-02,14401.0
sercomtel,quantidade de respondidas,SCM,2018-02,46.0
sky,quantidade de respondidas,SCM,2018-02,824.0
tim,quantidade de respondidas,SCM,2018-02,3284.0
vivo,quantidade de respondidas,SCM,2018-02,10774.0
algar,quantidade de sol. respondidas em até 5 dias,SCM,2018-02,403.0
net,quantidade de sol. respondidas em até 5 dias,SCM,2018-02,5777.0
oi,quantidade de sol. respondidas em até 5 dias,SCM,2018-02,12490.0
sercomtel,quantidade de sol. respondidas em até 5 dias,SCM,2018-02,27.0
sky,quantidade de sol. respondidas em até 5 dias,SCM,2018-02,717.0
tim,quantidade de sol. respondidas em até 5 dias,SCM,2018-02,2683.0
vivo,quantidade de sol. respondidas em até 5 dias,SCM,2018-02,9345.0
algar,quantidade de sol. respondidas no período,SCM,2018-02,1251.0
net,quantidade de sol. respondidas no período,SCM,2018-02,21008.0
oi,quantidade de sol. respondidas no período,SCM,2018-02,48020.0
sercomtel,quantidade de sol. respondidas no período,SCM,2018-02,168.0
sky,quantidade de sol. respondidas no período,SCM,2018-02,2910.0
tim,quantidade de sol. respondidas no período,SCM,2018-02,9449.0
vivo,quantidade de sol. respondidas no período,SCM,2018-02,33632.0
algar,taxa de reabertas,SCM,2018-02,7.415
net,taxa de reabertas,SCM,2018-02,7.95
oi,taxa de reabertas,SCM,2018-02,9.742
sercomtel,taxa de reabertas,SCM,2018-02,15.217
sky,taxa de reabertas,SCM,2018-02,4.612
tim,taxa de reabertas,SCM,2018-02,14.434
vivo,taxa de reabertas,SCM,2018-02,5.43
algar,taxa de respondidas em 5 dias úteis,SCM,2018-02,85.381
net,taxa de respondidas em 5 dias úteis,SCM,2018-02,85.509
oi,taxa de respondidas em 5 dias úteis,SCM,2018-02,85.907
sercomtel,taxa de respondidas em 5 dias úteis,SCM,2018-02,55.102
sky,taxa de respondidas em 5 dias úteis,SCM,2018-02,86.594
tim,taxa de respondidas em 5 dias úteis,SCM,2018-02,81.674
vivo,taxa de respondidas em 5 dias úteis,SCM,2018-02,86.64
algar,taxa de respondidas no período,SCM,2018-02,100.0
net,taxa de respondidas no período,SCM,2018-02,99.976
oi,taxa de respondidas no período,SCM,2018-02,99.807
sercomtel,taxa de respondidas no período,SCM,2018-02,97.674
sky,taxa de respondidas no período,SCM,2018-02,99.966
tim,taxa de respondidas no período,SCM,2018-02,99.989
vivo,taxa de respondidas no período,SCM,2018-02,99.926
algar,indicador de desempenho no atendimento (ida),SCM,2018-03,86.823
net,indicador de desempenho no atendimento (ida),SCM,2018-03,87.811
oi,indicador de desempenho no atendimento (ida),SCM,2018-03,38.595
sercomtel,indicador de desempenho no atendimento (ida),SCM,2018-03,67.215
sky,indicador de desempenho no atendimento (ida),SCM,2018-03,46.827
tim,indicador de desempenho no atendimento (ida),SCM,2018-03,0.0
vivo,indicador de desempenho no atendimento (ida),SCM,2018-03,65.916
algar,índice de reclamações,SCM,2018-03,0.927
net,índice de reclamações,SCM,2018-03,0.888
oi,índice de reclamações,SCM,2018-03,2.623
sercomtel,índice de reclamações,SCM,2018-03,0.18
sky,índice de reclamações,SCM,2018-03,2.527
tim,índice de reclamações,SCM,2018-03,8.836
vivo,índice de reclamações,SCM,2018-03,1.763
algar,quantidade de acessos em serviço,SCM,2018-03,554428.0
net,quantidade de acessos em serviço,SCM,2018-03,9065268.0
oi,quantidade de acessos em serviço,SCM,2018-03,6226017.0
sercomtel,quantidade de acessos em serviço,SCM,2018-03,261041.0
sky,quantidade de acessos em serviço,SCM,2018-03,358933.0
tim,quantidade de acessos em serviço,SCM,2018-03,430416.0
vivo,quantidade de acessos em serviço,SCM,2018-03,7664275.0
algar,quantidade de reabertas,SCM,2018-03,30.0
net,quantidade de reabertas,SCM,2018-03,614.0
oi,quantidade de reabertas,SCM,2018-03,1514.0
sercomtel,quantidade de reabertas,SCM,2018-03,9.0
sky,quantidade de reabertas,SCM,2018-03,38.0
tim,quantidade de reabertas,SCM,2018-03,555.0
vivo,quantidade de reabertas,SCM,2018-03,781.0
algar,quantidade de reclamações,SCM,2018-03,514.0
net,quantidade de reclamações,SCM,2018-03,8046.0
oi,quantidade de reclamações,SCM,2018-03,16329.0
sercomtel,quantidade de reclamações,SCM,2018-03,47.0
sky,quantidade de reclamações,SCM,2018-03,907.0
tim,quantidade de reclamações,SCM,2018-03,3803.0
vivo,quantidade de reclamações,SCM,2018-03,13515.0
algar,quantidade de reclamações no período,SCM,2018-03,1359.0
net,quantidade de reclamações no período,SCM,2018-03,20631.0
oi,quantidade de reclamações no período,SCM,2018-03,46527.0
sercomtel,quantidade de reclamações no período,SCM,2018-03,169.0
sky,quantidade de reclamações no período,SCM,2018-03,2854.0
tim,quantidade de reclamações no período,SCM,2018-03,9594.0
vivo,quantidade de reclamações no período,SCM,2018-03,33308.0
algar,quantidade de respondidas,SCM,2018-03,514.0
net,quantidade de respondidas,SCM,2018-03,8009.0
oi,quantidade de respondidas,SCM,2018-03,16209.0
sercomtel,quantidade de respondidas,SCM,2018-03,42.0
sky,quantidade de respondidas,SCM,2018-03,905.0
tim,quantidade de respondidas,SCM,2018-03,3802.0
vivo,quantidade de respondidas,SCM,2018-03,13503.0
algar,quantidade de sol. respondidas em até 5 dias,SCM,2018-03,446.0
net,quantidade de sol. respondidas em até 5 dias,SCM,2018-03,6905.0
oi,quantidade de sol. respondidas em até 5 dias,SCM,2018-03,14093.0
sercomtel,quantidade de sol. respondidas em até 5 dias,SCM,2018-03,28.0
sky,quantidade de sol. respondidas em até 5 dias,SCM,2018-03,787.0
tim,quantidade de sol. respondidas em até 5 dias,SCM,2018-03,3158.0
vivo,quantidade de sol. respondidas em até 5 dias,SCM,2018-03,11642.0
algar,quantidade de sol. respondidas no período,SCM,2018-03,1359.0
net,quantidade de sol. respondidas no período,SCM,2018-03,20622.0
oi,quantidade de sol. respondidas no período,SCM,2018-03,46359.0
sercomtel,quantidade de sol. respondidas no período,SCM,2018-03,164.0
sky,quantidade de sol. respondidas no período,SCM,2018-03,2851.0
tim,quantidade de sol. respondidas no período,SCM,2018-03,9593.0
vivo,quantidade de sol. respondidas no período,SCM,2018-03,33297.0
algar,taxa de reabertas,SCM,2018-03,5.837
net,taxa de reabertas,SCM,2018-03,7.666
oi,taxa de reabertas,SCM,2018-03,9.34
sercomtel,taxa de reabertas,SCM,2018-03,21.429
sky,taxa de reabertas,SCM,2018-03,4.199
tim,taxa de reabertas,SCM,2018-03,14.598
vivo,taxa de reabertas,SCM,2018-03,5.784
algar,taxa de respondidas em 5 dias úteis,SCM,2018-03,86.77
net,taxa de respondidas em 5 dias úteis,SCM,2018-03,85.819
oi,taxa de respondidas em 5 dias úteis,SCM,2018-03,86.307
sercomtel,taxa de respondidas em 5 dias úteis,SCM,2018-03,59.574
sky,taxa de respondidas em 5 dias úteis,SCM,2018-03,86.77
tim,taxa de respondidas em 5 dias úteis,SCM,2018-03,83.04
vivo,taxa de respondidas em 5 dias úteis,SCM,2018-03,86.141
algar,taxa de respondidas no período,SCM,2018-03,100.0
net,taxa de respondidas no período,SCM,2018-03,99.956
oi,taxa de respondidas no período,SCM,2018-03,99.639
sercomtel,taxa de respondidas no período,SCM,2018-03,97.041
sky,taxa de respondidas no período,SCM,2018-03,99.895
tim,taxa de respondidas no período,SCM,2018-03,99.99
vivo,taxa de respondidas no período,SCM,2018-03,99.967
algar,indicador de desempenho no atendimento (ida),SCM,2018-04,85.34
net,indicador de desempenho no atendimento (ida),SCM,2018-04,89.076
oi,indicador de desempenho no atendimento (ida),SCM,2018-04,44.864
