GRUPO ECONÔMICO,VARIÁVEL,SERVIÇO,data,valor
tim,indicador de desempenho no atendimento (ida),STFC,2019-02,28.411349135170425
vivo,indicador de desempenho no atendimento (ida),STFC,2019-02,68.96577574869026
algar,índice de reclamações,STFC,2019-02,0.425409510805055
embratel,índice de reclamações,STFC,2019-02,0.7488591759660903
oi,índice de reclamações,STFC,2019-02,2.1696998995273393
sercomtel,índice de reclamações,STFC,2019-02,0.22580128665678614
tim,índice de reclamações,STFC,2019-02,2.320076224810562
vivo,índice de reclamações,STFC,2019-02,1.4772320730471504
algar,quantidade de acessos em serviço,STFC,2019-02,1154182.0
embratel,quantidade de acessos em serviço,STFC,2019-02,10179484.0
oi,quantidade de acessos em serviço,STFC,2019-02,11931604.0
sercomtel,quantidade de acessos em serviço,STFC,2019-02,243577.0
tim,quantidade de acessos em serviço,STFC,2019-02,912039.0
vivo,quantidade de acessos em serviço,STFC,2019-02,12553207.0
algar,quantidade de reabertas,STFC,2019-02,29.0
embratel,quantidade de reabertas,STFC,2019-02,433.0
oi,quantidade de reabertas,STFC,2019-02,1926.0
sercomtel,quantidade de reabertas,STFC,2019-02,2.0
tim,quantidade de reabertas,STFC,2019-02,282.0
vivo,quantidade de reabertas,STFC,2019-02,1089.0
algar,quantidade de reclamações,STFC,2019-02,491.0
embratel,quantidade de reclamações,STFC,2019-02,7623.0
oi,quantidade de reclamações,STFC,2019-02,25888.0
sercomtel,quantidade de reclamações,STFC,2019-02,55.0
tim,quantidade de reclamações,STFC,2019-02,2116.0
vivo,quantidade de reclamações,STFC,2019-02,18544.0
algar,quantidade de reclamações no período,STFC,2019-02,1552.0
embratel,quantidade de reclamações no período,STFC,2019-02,20327.0
oi,quantidade de reclamações no período,STFC,2019-02,79037.0
sercomtel,quantidade de reclamações no período,STFC,2019-02,142.0
tim,quantidade de reclamações no período,STFC,2019-02,6729.0
vivo,quantidade de reclamações no período,STFC,2019-02,55462.0
algar,quantidade de respondidas,STFC,2019-02,491.0
embratel,quantidade de respondidas,STFC,2019-02,7022.0
oi,quantidade de respondidas,STFC,2019-02,24968.0
sercomtel,quantidade de respondidas,STFC,2019-02,50.0
tim,quantidade de respondidas,STFC,2019-02,2041.0
vivo,quantidade de respondidas,STFC,2019-02,18542.0
algar,quantidade de sol. respondidas em até 5 dias,STFC,2019-02,419.0
embratel,quantidade de sol. respondidas em até 5 dias,STFC,2019-02,6530.0
oi,quantidade de sol. respondidas em até 5 dias,STFC,2019-02,22269.0
sercomtel,quantidade de sol. respondidas em até 5 dias,STFC,2019-02,38.0
tim,quantidade de sol. respondidas em até 5 dias,STFC,2019-02,1576.0
vivo,quantidade de sol. respondidas em até 5 dias,STFC,2019-02,15895.0
algar,quantidade de sol. respondidas no período,STFC,2019-02,1552.0
embratel,quantidade de sol. respondidas no período,STFC,2019-02,20263.0
oi,quantidade de sol. respondidas no período,STFC,2019-02,78928.0
sercomtel,quantidade de sol. respondidas no período,STFC,2019-02,140.0
tim,quantidade de sol. respondidas no período,STFC,2019-02,6721.0
vivo,quantidade de sol. respondidas no período,STFC,2019-02,55306.0
algar,taxa de reabertas,STFC,2019-02,5.906313645621181
embratel,taxa de reabertas,STFC,2019-02,6.16633437767018
oi,taxa de reabertas,STFC,2019-02,7.713873758410767
sercomtel,taxa de reabertas,STFC,2019-02,4.0
tim,taxa de reabertas,STFC,2019-02,13.816756491915728
vivo,taxa de reabertas,STFC,2019-02,5.873152842196095
algar,taxa de respondidas em 5 dias úteis,STFC,2019-02,85.33604887983707
embratel,taxa de respondidas em 5 dias úteis,STFC,2019-02,85.66181293454021
oi,taxa de respondidas em 5 dias úteis,STFC,2019-02,86.0205500618047
sercomtel,taxa de respondidas em 5 dias úteis,STFC,2019-02,69.0909090909091
tim,taxa de respondidas em 5 dias úteis,STFC,2019-02,74.48015122873346
vivo,taxa de respondidas em 5 dias úteis,STFC,2019-02,85.71505608283002
algar,taxa de respondidas no período,STFC,2019-02,100.0
embratel,taxa de respondidas no período,STFC,2019-02,99.685
oi,taxa de respondidas no período,STFC,2019-02,99.862
sercomtel,taxa de respondidas no período,STFC,2019-02,98.592
tim,taxa de respondidas no período,STFC,2019-02,99.881
vivo,taxa de respondidas no período,STFC,2019-02,99.719
algar,indicador de desempenho no atendimento (ida),STFC,2019-03,100.0
embratel,indicador de desempenho no atendimento (ida),STFC,2019-03,89.21683668019982
oi,indicador de desempenho no atendimento (ida),STFC,2019-03,45.43894898217185
sercomtel,indicador de desempenho no atendimento (ida),STFC,2019-03,71.96339261895326
tim,indicador de desempenho no atendimento (ida),STFC,2019-03,23.822926643803214
vivo,indicador de desempenho no atendimento (ida),STFC,2019-03,69.39063398080046
algar,índice de reclamações,STFC,2019-03,0.31884052948321845
embratel,índice de reclamações,STFC,2019-03,0.6745921502504449
oi,índice de reclamações,STFC,2019-03,2.1332421022353745
sercomtel,índice de reclamações,STFC,2019-03,0.17709830603410998
tim,índice de reclamações,STFC,2019-03,2.4439744353037534
vivo,índice de reclamações,STFC,2019-03,1.4619371766911833
algar,quantidade de acessos em serviço,STFC,2019-03,1154182.0
embratel,quantidade de acessos em serviço,STFC,2019-03,10179484.0
oi,quantidade de acessos em serviço,STFC,2019-03,11931604.0
sercomtel,quantidade de acessos em serviço,STFC,2019-03,242803.0
tim,quantidade de acessos em serviço,STFC,2019-03,912039.0
vivo,quantidade de acessos em serviço,STFC,2019-03,12553207.0
algar,quantidade de reabertas,STFC,2019-03,22.0
embratel,quantidade de reabertas,STFC,2019-03,382.0
oi,quantidade de reabertas,STFC,2019-03,2109.0
sercomtel,quantidade de reabertas,STFC,2019-03,4.0
tim,quantidade de reabertas,STFC,2019-03,321.0
vivo,quantidade de reabertas,STFC,2019-03,1126.0
algar,quantidade de reclamações,STFC,2019-03,368.0
embratel,quantidade de reclamações,STFC,2019-03,6867.0
oi,quantidade de reclamações,STFC,2019-03,25453.0
sercomtel,quantidade de reclamações,STFC,2019-03,43.0
tim,quantidade de reclamações,STFC,2019-03,2229.0
vivo,quantidade de reclamações,STFC,2019-03,18352.0
algar,quantidade de reclamações no período,STFC,2019-03,1608.0
embratel,quantidade de reclamações no período,STFC,2019-03,22206.0
oi,quantidade de reclamações no período,STFC,2019-03,78279.0
sercomtel,quantidade de reclamações no período,STFC,2019-03,146.0
tim,quantidade de reclamações no período,STFC,2019-03,6560.0
vivo,quantidade de reclamações no período,STFC,2019-03,56512.0
algar,quantidade de respondidas,STFC,2019-03,368.0
embratel,quantidade de respondidas,STFC,2019-03,6345.0
oi,quantidade de respondidas,STFC,2019-03,24850.0
sercomtel,quantidade de respondidas,STFC,2019-03,41.0
tim,quantidade de respondidas,STFC,2019-03,2203.0
vivo,quantidade de respondidas,STFC,2019-03,18347.0
algar,quantidade de sol. respondidas em até 5 dias,STFC,2019-03,328.0
embratel,quantidade de sol. respondidas em até 5 dias,STFC,2019-03,5943.0
oi,quantidade de sol. respondidas em até 5 dias,STFC,2019-03,21769.0
sercomtel,quantidade de sol. respondidas em até 5 dias,STFC,2019-03,20.0
tim,quantidade de sol. respondidas em até 5 dias,STFC,2019-03,1615.0
vivo,quantidade de sol. respondidas em até 5 dias,STFC,2019-03,15834.0
algar,quantidade de sol. respondidas no período,STFC,2019-03,1608.0
embratel,quantidade de sol. respondidas no período,STFC,2019-03,21979.0
oi,quantidade de sol. respondidas no período,STFC,2019-03,78225.0
sercomtel,quantidade de sol. respondidas no período,STFC,2019-03,143.0
tim,quantidade de sol. respondidas no período,STFC,2019-03,6548.0
vivo,quantidade de sol. respondidas no período,STFC,2019-03,56308.0
algar,taxa de reabertas,STFC,2019-03,5.978260869565218
embratel,taxa de reabertas,STFC,2019-03,6.020488573680063
oi,taxa de reabertas,STFC,2019-03,8.48692152917505
sercomtel,taxa de reabertas,STFC,2019-03,9.75609756097561
tim,taxa de reabertas,STFC,2019-03,14.571039491602361
vivo,taxa de reabertas,STFC,2019-03,6.137243146018423
algar,taxa de respondidas em 5 dias úteis,STFC,2019-03,89.13043478260869
embratel,taxa de respondidas em 5 dias úteis,STFC,2019-03,86.54434250764525
oi,taxa de respondidas em 5 dias úteis,STFC,2019-03,85.52626409460574
sercomtel,taxa de respondidas em 5 dias úteis,STFC,2019-03,46.51162790697674
tim,taxa de respondidas em 5 dias úteis,STFC,2019-03,72.4540152534769
vivo,taxa de respondidas em 5 dias úteis,STFC,2019-03,86.2794245858762
algar,taxa de respondidas no período,STFC,2019-03,100.0
embratel,taxa de respondidas no período,STFC,2019-03,98.978
oi,taxa de respondidas no período,STFC,2019-03,99.931
sercomtel,taxa de respondidas no período,STFC,2019-03,97.945
tim,taxa de respondidas no período,STFC,2019-03,99.817
vivo,taxa de respondidas no período,STFC,2019-03,99.639
algar,indicador de desempenho no atendimento (ida),STFC,2019-04,100.0
embratel,indicador de desempenho no atendimento (ida),STFC,2019-04,92.44223520075514
oi,indicador de desempenho no atendimento (ida),STFC,2019-04,39.15322640384917
sercomtel,indicador de desempenho no atendimento (ida),STFC,2019-04,81.96969696969697
tim,indicador de desempenho no atendimento (ida),STFC,2019-04,27.584922262313
vivo,indicador de desempenho no atendimento (ida),STFC,2019-04,66.60799718906253
algar,índice de reclamações,STFC,2019-04,0.3593864432296862
embratel,índice de reclamações,STFC,2019-04,0.632079532772815
oi,índice de reclamações,STFC,2019-04,2.353083917884283
sercomtel,índice de reclamações,STFC,2019-04,0.14610972422833193
tim,índice de reclamações,STFC,2019-04,2.3618677248397684
vivo,índice de reclamações,STFC,2019-04,1.5621121011937487
algar,quantidade de acessos em serviço,STFC,2019-04,1177006.0
embratel,quantidade de acessos em serviço,STFC,2019-04,10123726.0
oi,quantidade de acessos em serviço,STFC,2019-04,11357436.0
sercomtel,quantidade de acessos em serviço,STFC,2019-04,239546.0
tim,quantidade de acessos em serviço,STFC,2019-04,946285.0
vivo,quantidade de acessos em serviço,STFC,2019-04,12289771.0
algar,quantidade de reabertas,STFC,2019-04,24.0
embratel,quantidade de reabertas,STFC,2019-04,331.0
oi,quantidade de reabertas,STFC,2019-04,2308.0
sercomtel,quantidade de reabertas,STFC,2019-04,6.0
tim,quantidade de reabertas,STFC,2019-04,307.0
vivo,quantidade de reabertas,STFC,2019-04,1182.0
algar,quantidade de reclamações,STFC,2019-04,423.0
embratel,quantidade de reclamações,STFC,2019-04,6399.0
oi,quantidade de reclamações,STFC,2019-04,26725.0
sercomtel,quantidade de reclamações,STFC,2019-04,35.0
tim,quantidade de reclamações,STFC,2019-04,2235.0
vivo,quantidade de reclamações,STFC,2019-04,19198.0
algar,quantidade de reclamações no período,STFC,2019-04,1490.0
embratel,quantidade de reclamações no período,STFC,2019-04,22993.0
oi,quantidade de reclamações no período,STFC,2019-04,80046.0
sercomtel,quantidade de reclamações no período,STFC,2019-04,172.0
tim,quantidade de reclamações no período,STFC,2019-04,6848.0
vivo,quantidade de reclamações no período,STFC,2019-04,59114.0
algar,quantidade de respondidas,STFC,2019-04,423.0
embratel,quantidade de respondidas,STFC,2019-04,5985.0
oi,quantidade de respondidas,STFC,2019-04,26307.0
sercomtel,quantidade de respondidas,STFC,2019-04,33.0
tim,quantidade de respondidas,STFC,2019-04,2226.0
vivo,quantidade de respondidas,STFC,2019-04,19193.0
algar,quantidade de sol. respondidas em até 5 dias,STFC,2019-04,371.0
embratel,quantidade de sol. respondidas em até 5 dias,STFC,2019-04,5614.0
oi,quantidade de sol. respondidas em até 5 dias,STFC,2019-04,22850.0
sercomtel,quantidade de sol. respondidas em até 5 dias,STFC,2019-04,28.0
tim,quantidade de sol. respondidas em até 5 dias,STFC,2019-04,1686.0
vivo,quantidade de sol. respondidas em até 5 dias,STFC,2019-04,16471.0
algar,quantidade de sol. respondidas no período,STFC,2019-04,1490.0
embratel,quantidade de sol. respondidas no período,STFC,2019-04,22991.0
oi,quantidade de sol. respondidas no período,STFC,2019-04,80009.0
sercomtel,quantidade de sol. respondidas no período,STFC,2019-04,172.0
tim,quantidade de sol. respondidas no período,STFC,2019-04,6847.0
vivo,quantidade de sol. respondidas no período,STFC,2019-04,58843.0
algar,taxa de reabertas,STFC,2019-04,5.673758865248227
embratel,taxa de reabertas,STFC,2019-04,5.530492898913952
oi,taxa de reabertas,STFC,2019-04,8.773330292317635
sercomtel,taxa de reabertas,STFC,2019-04,18.181818181818183
tim,taxa de reabertas,STFC,2019-04,13.791554357592092
vivo,taxa de reabertas,STFC,2019-04,6.158495284739228
algar,taxa de respondidas em 5 dias úteis,STFC,2019-04,87.70685579196218
embratel,taxa de respondidas em 5 dias úteis,STFC,2019-04,87.73245819659323
oi,taxa de respondidas em 5 dias úteis,STFC,2019-04,85.50046772684752
sercomtel,taxa de respondidas em 5 dias úteis,STFC,2019-04,80.0
tim,taxa de respondidas em 5 dias úteis,STFC,2019-04,75.43624161073825
vivo,taxa de respondidas em 5 dias úteis,STFC,2019-04,85.79539535368268
algar,taxa de respondidas no período,STFC,2019-04,100.0
embratel,taxa de respondidas no período,STFC,2019-04,99.991
oi,taxa de respondidas no período,STFC,2019-04,99.954
sercomtel,taxa de respondidas no período,STFC,2019-04,100.0
tim,taxa de respondidas no período,STFC,2019-04,99.985
vivo,taxa de respondidas no período,STFC,2019-04,99.542
