GRUPO ECONÔMICO,VARIÁVEL,SERVIÇO,data,valor
algar,indicador de desempenho no atendimento (ida),SEAC,2015-01,80.6944444444444
claro,indicador de desempenho no atendimento (ida),SEAC,2015-01,93.307577738011
gvt,indicador de desempenho no atendimento (ida),SEAC,2015-01,86.1017078468853
net,indicador de desempenho no atendimento (ida),SEAC,2015-01,94.9911785230173
oi,indicador de desempenho no atendimento (ida),SEAC,2015-01,80.1772404788985
sky,indicador de desempenho no atendimento (ida),SEAC,2015-01,63.3123871178766
viacabo,indicador de desempenho no atendimento (ida),SEAC,2015-01,73.9230019493177
vivo,indicador de desempenho no atendimento (ida),SEAC,2015-01,62.2457613975998
algar,índice de reclamações,SEAC,2015-01,0.250593070266297
claro,índice de reclamações,SEAC,2015-01,1.08500744702929
gvt,índice de reclamações,SEAC,2015-01,1.55338898995245
net,índice de reclamações,SEAC,2015-01,0.975573396003876
oi,índice de reclamações,SEAC,2015-01,1.93847936887159
sky,índice de reclamações,SEAC,2015-01,2.38093129606047
viacabo,índice de reclamações,SEAC,2015-01,0.293553563740264
vivo,índice de reclamações,SEAC,2015-01,2.33733669889202
algar,quantidade de acessos em serviço,SEAC,2015-01,119716.0
claro,quantidade de acessos em serviço,SEAC,2015-01,3377857.0
gvt,quantidade de acessos em serviço,SEAC,2015-01,899324.0
net,quantidade de acessos em serviço,SEAC,2015-01,6842130.0
oi,quantidade de acessos em serviço,SEAC,2015-01,1264909.0
sky,quantidade de acessos em serviço,SEAC,2015-01,5646110.0
viacabo,quantidade de acessos em serviço,SEAC,2015-01,153294.0
vivo,quantidade de acessos em serviço,SEAC,2015-01,776097.0
algar,quantidade de reabertas,SEAC,2015-01,5.0
claro,quantidade de reabertas,SEAC,2015-01,288.0
gvt,quantidade de reabertas,SEAC,2015-01,88.0
net,quantidade de reabertas,SEAC,2015-01,482.0
oi,quantidade de reabertas,SEAC,2015-01,190.0
sky,quantidade de reabertas,SEAC,2015-01,2154.0
viacabo,quantidade de reabertas,SEAC,2015-01,10.0
vivo,quantidade de reabertas,SEAC,2015-01,126.0
algar,quantidade de reclamações,SEAC,2015-01,30.0
claro,quantidade de reclamações,SEAC,2015-01,3665.0
gvt,quantidade de reclamações,SEAC,2015-01,1397.0
net,quantidade de reclamações,SEAC,2015-01,6675.0
oi,quantidade de reclamações,SEAC,2015-01,2452.0
sky,quantidade de reclamações,SEAC,2015-01,13443.0
viacabo,quantidade de reclamações,SEAC,2015-01,45.0
vivo,quantidade de reclamações,SEAC,2015-01,1814.0
algar,quantidade de reclamações no período,SEAC,2015-01,149.0
claro,quantidade de reclamações no período,SEAC,2015-01,9827.0
gvt,quantidade de reclamações no período,SEAC,2015-01,4486.0
net,quantidade de reclamações no período,SEAC,2015-01,19772.0
oi,quantidade de reclamações no período,SEAC,2015-01,8733.0
sky,quantidade de reclamações no período,SEAC,2015-01,36142.0
viacabo,quantidade de reclamações no período,SEAC,2015-01,146.0
vivo,quantidade de reclamações no período,SEAC,2015-01,5223.0
algar,quantidade de resolvidas,SEAC,2015-01,30.0
claro,quantidade de resolvidas,SEAC,2015-01,3662.0
gvt,quantidade de resolvidas,SEAC,2015-01,1383.0
net,quantidade de resolvidas,SEAC,2015-01,6644.0
oi,quantidade de resolvidas,SEAC,2015-01,2426.0
sky,quantidade de resolvidas,SEAC,2015-01,13385.0
viacabo,quantidade de resolvidas,SEAC,2015-01,38.0
vivo,quantidade de resolvidas,SEAC,2015-01,1682.0
algar,quantidade de sol. resolvidas em até 5 dias,SEAC,2015-01,22.0
claro,quantidade de sol. resolvidas em até 5 dias,SEAC,2015-01,3192.0
gvt,quantidade de sol. resolvidas em até 5 dias,SEAC,2015-01,1232.0
net,quantidade de sol. resolvidas em até 5 dias,SEAC,2015-01,5745.0
oi,quantidade de sol. resolvidas em até 5 dias,SEAC,2015-01,2102.0
sky,quantidade de sol. resolvidas em até 5 dias,SEAC,2015-01,11478.0
viacabo,quantidade de sol. resolvidas em até 5 dias,SEAC,2015-01,32.0
vivo,quantidade de sol. resolvidas em até 5 dias,SEAC,2015-01,1418.0
algar,quantidade de sol. resolvidas no período,SEAC,2015-01,149.0
claro,quantidade de sol. resolvidas no período,SEAC,2015-01,9804.0
gvt,quantidade de sol. resolvidas no período,SEAC,2015-01,4469.0
net,quantidade de sol. resolvidas no período,SEAC,2015-01,19770.0
oi,quantidade de sol. resolvidas no período,SEAC,2015-01,8727.0
sky,quantidade de sol. resolvidas no período,SEAC,2015-01,36135.0
viacabo,quantidade de sol. resolvidas no período,SEAC,2015-01,146.0
vivo,quantidade de sol. resolvidas no período,SEAC,2015-01,5105.0
algar,taxa de reabertas,SEAC,2015-01,16.6666666666667
claro,taxa de reabertas,SEAC,2015-01,7.86455488803932
gvt,taxa de reabertas,SEAC,2015-01,6.36297903109183
net,taxa de reabertas,SEAC,2015-01,7.25466586393739
oi,taxa de reabertas,SEAC,2015-01,7.8318219291014
sky,taxa de reabertas,SEAC,2015-01,16.0926410160628
viacabo,taxa de reabertas,SEAC,2015-01,26.3157894736842
vivo,taxa de reabertas,SEAC,2015-01,7.4910820451843
algar,taxa de resolvidas em 5 dias úteis,SEAC,2015-01,73.3333333333333
claro,taxa de resolvidas em 5 dias úteis,SEAC,2015-01,87.094133697135
gvt,taxa de resolvidas em 5 dias úteis,SEAC,2015-01,88.1889763779528
net,taxa de resolvidas em 5 dias úteis,SEAC,2015-01,86.0674157303371
oi,taxa de resolvidas em 5 dias úteis,SEAC,2015-01,85.7259380097879
sky,taxa de resolvidas em 5 dias úteis,SEAC,2015-01,85.3827270698505
viacabo,taxa de resolvidas em 5 dias úteis,SEAC,2015-01,71.1111111111111
vivo,taxa de resolvidas em 5 dias úteis,SEAC,2015-01,78.1697905181918
algar,taxa de resolvidas no período,SEAC,2015-01,100.0
claro,taxa de resolvidas no período,SEAC,2015-01,99.766
gvt,taxa de resolvidas no período,SEAC,2015-01,99.621
net,taxa de resolvidas no período,SEAC,2015-01,99.99
oi,taxa de resolvidas no período,SEAC,2015-01,99.931
sky,taxa de resolvidas no período,SEAC,2015-01,99.981
viacabo,taxa de resolvidas no período,SEAC,2015-01,100.0
vivo,taxa de resolvidas no período,SEAC,2015-01,97.741
algar,indicador de desempenho no atendimento (ida),SEAC,2015-02,100.0
claro,indicador de desempenho no atendimento (ida),SEAC,2015-02,82.3520857521465
gvt,indicador de desempenho no atendimento (ida),SEAC,2015-02,88.1983239227241
net,indicador de desempenho no atendimento (ida),SEAC,2015-02,85.5969843401816
oi,indicador de desempenho no atendimento (ida),SEAC,2015-02,69.8736405862494
sky,indicador de desempenho no atendimento (ida),SEAC,2015-02,41.3811372127202
viacabo,indicador de desempenho no atendimento (ida),SEAC,2015-02,72.5537075537076
vivo,indicador de desempenho no atendimento (ida),SEAC,2015-02,51.8519709250565
algar,índice de reclamações,SEAC,2015-02,0.479265462617294
claro,índice de reclamações,SEAC,2015-02,1.43378767902229
gvt,índice de reclamações,SEAC,2015-02,1.41710894502294
net,índice de reclamações,SEAC,2015-02,1.09419052581627
oi,índice de reclamações,SEAC,2015-02,2.60821336189379
sky,índice de reclamações,SEAC,2015-02,3.90950886805843
viacabo,índice de reclamações,SEAC,2015-02,0.261472087854622
vivo,índice de reclamações,SEAC,2015-02,2.1780466724287
algar,quantidade de acessos em serviço,SEAC,2015-02,118932.0
claro,quantidade de acessos em serviço,SEAC,2015-02,3355448.0
gvt,quantidade de acessos em serviço,SEAC,2015-02,916655.0
net,quantidade de acessos em serviço,SEAC,2015-02,6878144.0
oi,quantidade de acessos em serviço,SEAC,2015-02,1254882.0
sky,quantidade de acessos em serviço,SEAC,2015-02,5682811.0
viacabo,quantidade de acessos em serviço,SEAC,2015-02,152980.0
vivo,quantidade de acessos em serviço,SEAC,2015-02,780975.0
algar,quantidade de reabertas,SEAC,2015-02,1.0
claro,quantidade de reabertas,SEAC,2015-02,430.0
gvt,quantidade de reabertas,SEAC,2015-02,89.0
net,quantidade de reabertas,SEAC,2015-02,581.0
oi,quantidade de reabertas,SEAC,2015-02,234.0
sky,quantidade de reabertas,SEAC,2015-02,3010.0
viacabo,quantidade de reabertas,SEAC,2015-02,9.0
vivo,quantidade de reabertas,SEAC,2015-02,144.0
algar,quantidade de reclamações,SEAC,2015-02,57.0
claro,quantidade de reclamações,SEAC,2015-02,4811.0
gvt,quantidade de reclamações,SEAC,2015-02,1299.0
net,quantidade de reclamações,SEAC,2015-02,7526.0
oi,quantidade de reclamações,SEAC,2015-02,3273.0
sky,quantidade de reclamações,SEAC,2015-02,22217.0
viacabo,quantidade de reclamações,SEAC,2015-02,40.0
vivo,quantidade de reclamações,SEAC,2015-02,1701.0
algar,quantidade de reclamações no período,SEAC,2015-02,122.0
claro,quantidade de reclamações no período,SEAC,2015-02,9596.0
gvt,quantidade de reclamações no período,SEAC,2015-02,4239.0
net,quantidade de reclamações no período,SEAC,2015-02,18925.0
oi,quantidade de reclamações no período,SEAC,2015-02,7849.0
sky,quantidade de reclamações no período,SEAC,2015-02,36099.0
viacabo,quantidade de reclamações no período,SEAC,2015-02,130.0
vivo,quantidade de reclamações no período,SEAC,2015-02,5088.0
algar,quantidade de resolvidas,SEAC,2015-02,57.0
claro,quantidade de resolvidas,SEAC,2015-02,4808.0
gvt,quantidade de resolvidas,SEAC,2015-02,1240.0
net,quantidade de resolvidas,SEAC,2015-02,7431.0
oi,quantidade de resolvidas,SEAC,2015-02,3142.0
sky,quantidade de resolvidas,SEAC,2015-02,22204.0
viacabo,quantidade de resolvidas,SEAC,2015-02,37.0
vivo,quantidade de resolvidas,SEAC,2015-02,1355.0
algar,quantidade de sol. resolvidas em até 5 dias,SEAC,2015-02,50.0
claro,quantidade de sol. resolvidas em até 5 dias,SEAC,2015-02,4141.0
gvt,quantidade de sol. resolvidas em até 5 dias,SEAC,2015-02,1143.0
net,quantidade de sol. resolvidas em até 5 dias,SEAC,2015-02,5817.0
oi,quantidade de sol. resolvidas em até 5 dias,SEAC,2015-02,2835.0
sky,quantidade de sol. resolvidas em até 5 dias,SEAC,2015-02,19186.0
viacabo,quantidade de sol. resolvidas em até 5 dias,SEAC,2015-02,29.0
vivo,quantidade de sol. resolvidas em até 5 dias,SEAC,2015-02,1264.0
algar,quantidade de sol. resolvidas no período,SEAC,2015-02,122.0
claro,quantidade de sol. resolvidas no período,SEAC,2015-02,9529.0
gvt,quantidade de sol. resolvidas no período,SEAC,2015-02,4211.0
net,quantidade de sol. resolvidas no período,SEAC,2015-02,18873.0
oi,quantidade de sol. resolvidas no período,SEAC,2015-02,7842.0
sky,quantidade de sol. resolvidas no período,SEAC,2015-02,36098.0
viacabo,quantidade de sol. resolvidas no período,SEAC,2015-02,128.0
vivo,quantidade de sol. resolvidas no período,SEAC,2015-02,4848.0
algar,taxa de reabertas,SEAC,2015-02,1.75438596491228
claro,taxa de reabertas,SEAC,2015-02,8.94342762063228
gvt,taxa de reabertas,SEAC,2015-02,7.17741935483871
net,taxa de reabertas,SEAC,2015-02,7.81859776611492
oi,taxa de reabertas,SEAC,2015-02,7.44748567791216
sky,taxa de reabertas,SEAC,2015-02,13.5561160151324
viacabo,taxa de reabertas,SEAC,2015-02,24.3243243243243
vivo,taxa de reabertas,SEAC,2015-02,10.6273062730627
algar,taxa de resolvidas em 5 dias úteis,SEAC,2015-02,87.719298245614
claro,taxa de resolvidas em 5 dias úteis,SEAC,2015-02,86.0735813760133
gvt,taxa de resolvidas em 5 dias úteis,SEAC,2015-02,87.9907621247113
net,taxa de resolvidas em 5 dias úteis,SEAC,2015-02,77.2920542120648
oi,taxa de resolvidas em 5 dias úteis,SEAC,2015-02,86.6177818515124
sky,taxa de resolvidas em 5 dias úteis,SEAC,2015-02,86.3572939640816
viacabo,taxa de resolvidas em 5 dias úteis,SEAC,2015-02,72.5
vivo,taxa de resolvidas em 5 dias úteis,SEAC,2015-02,74.3092298647854
algar,taxa de resolvidas no período,SEAC,2015-02,100.0
claro,taxa de resolvidas no período,SEAC,2015-02,99.302
gvt,taxa de resolvidas no período,SEAC,2015-02,99.339
net,taxa de resolvidas no período,SEAC,2015-02,99.725
oi,taxa de resolvidas no período,SEAC,2015-02,99.911
sky,taxa de resolvidas no período,SEAC,2015-02,99.997
viacabo,taxa de resolvidas no período,SEAC,2015-02,98.462
vivo,taxa de resolvidas no período,SEAC,2015-02,95.283
algar,indicador de desempenho no atendimento (ida),SEAC,2015-03,94.4444444444444
claro,indicador de desempenho no atendimento (ida),SEAC,2015-03,75.1921173151569
gvt,indicador de desempenho no atendimento (ida),SEAC,2015-03,75.7776889198473
net,indicador de desempenho no atendimento (ida),SEAC,2015-03,80.468054113605
oi,indicador de desempenho no atendimento (ida),SEAC,2015-03,34.5118349798248
sky,indicador de desempenho no atendimento (ida),SEAC,2015-03,25.5178933493308
viacabo,indicador de desempenho no atendimento (ida),SEAC,2015-03,87.7066969822241
vivo,indicador de desempenho no atendimento (ida),SEAC,2015-03,75.8914831305934
algar,índice de reclamações,SEAC,2015-03,0.509510869565217
claro,índice de reclamações,SEAC,2015-03,2.2625123745148
gvt,índice de reclamações,SEAC,2015-03,2.22445022020993
net,índice de reclamações,SEAC,2015-03,1.52634534458893
oi,índice de reclamações,SEAC,2015-03,4.90673072631139
sky,índice de reclamações,SEAC,2015-03,4.9853525142798
viacabo,índice de reclamações,SEAC,2015-03,0.405443404678294
vivo,índice de reclamações,SEAC,2015-03,2.21705359651143
algar,quantidade de acessos em serviço,SEAC,2015-03,117760.0
claro,quantidade de acessos em serviço,SEAC,2015-03,3347606.0
gvt,quantidade de acessos em serviço,SEAC,2015-03,939558.0
net,quantidade de acessos em serviço,SEAC,2015-03,6923728.0
oi,quantidade de acessos em serviço,SEAC,2015-03,1232185.0
sky,quantidade de acessos em serviço,SEAC,2015-03,5684252.0
viacabo,quantidade de acessos em serviço,SEAC,2015-03,152919.0
vivo,quantidade de acessos em serviço,SEAC,2015-03,790238.0
algar,quantidade de reabertas,SEAC,2015-03,1.0
claro,quantidade de reabertas,SEAC,2015-03,604.0
gvt,quantidade de reabertas,SEAC,2015-03,134.0
net,quantidade de reabertas,SEAC,2015-03,824.0
oi,quantidade de reabertas,SEAC,2015-03,429.0
sky,quantidade de reabertas,SEAC,2015-03,3529.0
viacabo,quantidade de reabertas,SEAC,2015-03,7.0
vivo,quantidade de reabertas,SEAC,2015-03,90.0
algar,quantidade de reclamações,SEAC,2015-03,60.0
claro,quantidade de reclamações,SEAC,2015-03,7574.0
gvt,quantidade de reclamações,SEAC,2015-03,2090.0
net,quantidade de reclamações,SEAC,2015-03,10568.0
oi,quantidade de reclamações,SEAC,2015-03,6046.0
sky,quantidade de reclamações,SEAC,2015-03,28338.0
viacabo,quantidade de reclamações,SEAC,2015-03,62.0
vivo,quantidade de reclamações,SEAC,2015-03,1752.0
